,content,category,label
1090,"#IslamicLawForRapists We have a mob mentality, which is not going to make our society any safer for children. What we need to do, is increase awareness around sexual violence,"" said Sohail Tajik @TheTeamPatriot @Jaali3707",NON_D_VIOLENCE_DIRECTED,1
1091,"#IslamicLawForRapists In 2017, Pakistan's penal code was amended to address the endemic problem of child abuse. Laws were tightened concerning child pornography, exposure of a child to seduction and child sexual abuse. @TheTeamPatriot @Jaali3707",NON_D_VIOLENCE_DIRECTED,1
1092,"#IslamicLawForRapists Last year alone, over 3,800 cases of child sexual abuse were reported across Pakistan, a country of 207 million people, according to child rights organisation, Sahil @TheTeamPatriot @Jaali3707",NON_D_VIOLENCE_DIRECTED,1
1093,I'm not trying to convert anyone (though I was accused of converting someone to homosexuality). Just saying that to me sexual orientation doesn't matter and I should probably say it more openly.,NO_VIOLENCE,2
1094,#IslamicLawForRapists A tally of cases reported in newspapers over the past 10 years of sexual abuse by maulvis or clerics &amp; other religious officials came to 359. @TheTeamPatriot @Jaali3707,NON_D_VIOLENCE_DIRECTED,1
1095,#IslamicLawForRapists The fear of clerics &amp; militant religious organizations that sometimes support them came through clearly. One senior official in a ministry tasked with registering these cases says many madrassas r “infested” with sexual abuse @TheTeamPatriot @Jaali3707,NON_D_VIOLENCE_DIRECTED,1
1096,"#IslamicLawForRapists Reports found hundreds of cases of sexual abuse by clerics reported in past decade, &amp; officials suspect there r many more within a far-reaching system teaches at least 2 million children in Pakistan @TheTeamPatriot @Jaali3707",NON_D_VIOLENCE_DIRECTED,1
1097,"#IslamicLawForRapists Sexual abuse is a pervasive &amp; longstanding problem at madrassas in Pakistan, an AP investigation has found, from sunbaked mud villages deep in its rural areas to the heart of its teeming cities @TheTeamPatriot @Jaali3707",NON_D_VIOLENCE_DIRECTED,1
1098,". #IslamicLawForRapists The report by NGO specifically took into consideration the incidents of sexual violence against children between January June last year concluded that the almost a shocking 1,304 cases had been reported during mentioned period ...!! @TheTeamPatriot",NON_D_VIOLENCE_DIRECTED,1
1099,". #IslamicLawForRapists As per the report, as many as 1300 children had to face sexual abuse of some kind in the last six months in Pakistan. Should be Stop this non_sense by Law &amp; Enforcement Agencies. @shiblifaraz @SHABAZGIL @MuradSaeedPTI @TheTeamPatriot",NON_D_VIOLENCE_DIRECTED,1
1100,#IslamicLawForRapists Child abuse has many forms Child sexual abuse Child emotional abuse Child physical abuse The main problem is of improper/insufficient data and implementation of law against these crimes. @TheTeamPatriot pic.twitter.com/mbvpL2RZ4c,NON_D_VIOLENCE_DIRECTED,1
1101,Sorry about what you had to go through. Experienced sexual abuse by my servant maid and for years together I thought it was a game and was also blackmailed saying it was my fault and grew up with that guilt from the age of 7.,NON_D_VIOLENCE_DIRECTED,1
1102,"""As a gay student at Notre Dame with several friends who experienced assault, there is a long way to go to ensure the LGBT students and women feel safe on a campus that continues to struggle with high rates of sexual assault... Students must continue to demand change..."" -@gblad",NON_D_VIOLENCE_DIRECTED,1
1103,"#IslamicLawForRapists Help to stop Child Sexual Abuse, it kills childhood.. @patriot_girll @TheTeamPatriot pic.twitter.com/W97y0tFRYl",NON_D_VIOLENCE_DIRECTED,1
1104,"The Zainab murder case gave victims’ families courage to speak out rather than hide incidents of sexual abuse. The good thing is that, soon after that case, a drastic change has been noticed in the attitude and behaviour of families towards such cases. #IslamicLawForRapists",NON_D_VIOLENCE_DIRECTED,1
1105,found to be more vulnerable to sexual abuse in the age brackets of 6-10 years and 11-15 years. @TheTeamPatriot @patriot_ujii,NON_D_VIOLENCE_DIRECTED,1
1106,the trend of more girls being the victims than boys in abuse cases was not consistent in all categories; the report found that girls were more vulnerable to child sexual abuse than boys in the age brackets of 0-5 years and 16-18 years while boys were #IslamicLawForRapists,NON_D_VIOLENCE_DIRECTED,1
1107,"Most of the non-governmental organisations (NGOs) in Pakistan target extreme cases of child sexual abuse such as child rape or commercial sexual exploitation of children, but cases of physical and psychological abuse are under-reported by the NGOs #IslamicLawForRapists",NON_D_VIOLENCE_DIRECTED,1
1108,"On this International Day Against Homophobia, Biphobia and Transphobia let's pledge to #BreakingTheSilence and stand against Sexual Orientation and Gender Identity Expression or SOGIE-related discrimination. Greetings on #IDAHOBT2020 Team SNSMT pic.twitter.com/lu9cpNsf3L",NO_VIOLENCE,2
1109,"#IslamicLawForRapists Islamic law as: ""Forcible illegal sexual connection by a man with a woman who is not legally married (not nikkafied) to him, without her free will and consent"". @patriot_girll @TheTeamPatriot pic.twitter.com/CNKjly4l5r",NON_D_VIOLENCE_DIRECTED,1
1110,#IslamicLawForRapists Rape is considered a serious sexual enormity. @patriot_girll @TheTeamPatriot pic.twitter.com/W3vSn7ailx,NON_D_VIOLENCE_DIRECTED,1
1111,"In Multan, Sahiwal, and DeraGazi Khan, 23000 children suffered from different forms of abuse, and 500 cases of child sexual abuse was perpetrated by clerics in religious schools in Pakistan in 2004. #IslamicLawForRapists",NON_D_VIOLENCE_DIRECTED,1
1112,So is it fair to say that you also believe the true stories of the 25 women who've accused Trump of sexual assault? Don't give me this my-shit don't stick holier-than-though bullshit.,NON_D_VIOLENCE_DIRECTED,1
1113,"We are those who can tolerate sexual abuse and harassment, but the advice of sexual education and training seems futile. #IslamicLawForRapists @TheTeamPatriot pic.twitter.com/mhCiqpgAQc",NON_D_VIOLENCE_DIRECTED,1
1114,"#IslamicLawForRapists Grooming is involved in nearly all sexual abuse. Its necessary for society to know that perpetrators don't present themselve to children as people?? They present themselves as the most , kind , loveble person. @patriot_girll @TheTeamPatriot pic.twitter.com/myaiRa7MYi",NON_D_VIOLENCE_DIRECTED,1
1115,#IslamicLawForRapists It is unfortunate to say that sexual abuse is at the forefront of child abuse in Pakistan and it is increasing to a dangerous level which needs to be stopped.,NON_D_VIOLENCE_DIRECTED,1
1116,@YouTubeIndia why did you deleted *Best Help In Hindi* channel.....it had definitely not uploaded any sexual content or any hateful content...why u deleted such a useful channel..plz restore it plz..!,NO_VIOLENCE,2
1117,"Thousands Tamil killed, Orphanages bombed, Journalists murdered, campaigns of physical &amp; sexual violence, disappeared, libraries burnt destroying ancient Tamil documents &amp; at the hands of the #Lka Gov. Act @hrw @UNHumanRights @KenRoth #JusticeForTamilGenocide #FreeTamilEelam",NON_D_VIOLENCE_DIRECTED,1
1118,हम सब को मिलकर TIK TOK INDIA का बहिष्कार करना है आप सभी जानते हैं कि TIK TOK पर Sexual content And Harmful content बहुत ज्यादा है सभी मिलकर #BanTikTokInIndia पर Tweet करें और tik tok का बहिष्कार करें और साथ ही इसकी Rating 1Star के साथ करे #RoastNahiFryKarunga,NON_D_VIOLENCE_DIRECTED,1
1119,"Queers are people, not the butt of a lazy joke; their sexual orientation and gender identity is as legitimate as yours, and the fact that a marginalised group is still considered fair game for prejudiced flippancy signals just how far we have to go. (3/4)",NO_VIOLENCE,2
1120,"There are no Indians; There is only Indo-Aryans and Indigenous Tribes. Indo-Aryans exterminate Tamils by Genocide. Sexual violence, Disappeared, libraries burnt destroying ancient Tamil documents &amp; at the hands of the #Lka Gov. Act @UN_HRC #JusticeForTamilGenocide #FreeTamilEelam",NON_D_VIOLENCE_DIRECTED,1
1121,"#IslamicLawForRapists In a research of child sexual abuse in Rawalpindi and Islamabad, out of 300 children 17% comes out to have been abused. @patriot_girll @TheTeamPatriot pic.twitter.com/xCSriZ8PsQ",NON_D_VIOLENCE_DIRECTED,1
1122,Wut is ur sexual orientation — ha https://curiouscat.qa/felisildaaa/post/1099052960,NO_VIOLENCE,2
1123,"#IslamicLawForRapists There are many forms of child maltreatment, including neglect, physical abuse, sexual abuse, exploitation and emotional abuse.....",DV_OPINION_ADVOCATE,0
1124,#IslamicLawForRapists Sexual abuse occurs when an adult uses a child for sexual purposes or involves a child in sexual acts....,NON_D_VIOLENCE_DIRECTED,1
1125,When a fresh glowing flower withers the entire colour of the garden becomes fake. So is the case with an innocent child being victim of sexual harassment. We demand Islamic law for Rapists #IslamicLawForRapists pic.twitter.com/aClv2KwUPK,NON_D_VIOLENCE_DIRECTED,1
1126,"#IslamicLawForRapists Sexual abuse is at the forefront of child abuse in Pakistan and is rising alarmingly, while in a country with 97% Muslim population, people are chanting slogans, giving speeches, becoming shining stars and raising media ratings. Seems busy in circles. pic.twitter.com/qObF6KlVKk",NON_D_VIOLENCE_DIRECTED,1
1127,don't look for another woman just to satisfy your sexual needs. wag mong gamitin yung babae. magtikol ka magisa. bumili ka ng sex toys,NO_VIOLENCE,2
1128,"Everyone always preaches how we’re equal no matter what your skin color is, your sexual orientation, religion, etc. but when it comes to politics everyone loves to belittle one another",NO_VIOLENCE,2
1129,Child sexual abuse are increasing day by day bt due to poor implementation of the law the culprits are beyond the reach of the law #IslamicLawForRapists pic.twitter.com/qDj5vWDCaT,NON_D_VIOLENCE_DIRECTED,1
1130,I don’t know why a lot of people like his content like tf? That is sexual harassment,NON_D_VIOLENCE_DIRECTED,1
1131,#IslamicLawForRapists 3881 Rape case &amp; 1359 child sexual abuse case were registered in Punjab in 2019. Must Hang the rapists publicly @TheTeamPatriot @Jaali3707,NON_D_VIOLENCE_DIRECTED,1
1132,"#IslamicLawForRapists In 2002, 30-year-old Mukhtaran Bibi (Mukhtār Mā'ī) was statutory raped on the requests of the village council as an ""honour rape"" after allegations that her 12-year-old brother had sexual relations with a woman from a higher class. @TheTeamPatriot pic.twitter.com/R5MXFO4zb7",DV_STORY,4
1133,"Sape jenis openminded(sexual content) dm jap, aku ade soalan cc menarik nak tau pendapat korang.",NO_VIOLENCE,2
1134,"Queers do not deserve to be discriminated against due to their sexual orientation or if they identify with another/no gender. They are humans. They deserve love and respect, not hate. We see you and we are proud of you! #stopbullying #loveislove #hereforqueer",NO_VIOLENCE,2
1135,"if we can stop victim blaming for sexual assaultts, can we stop victim blaming for cyber bullying too? there’s no such thing as “siapa suruh buat benda bodo kan dah kena kecam”",NON_D_VIOLENCE_DIRECTED,1
1136,When a child becomes a sexual harassment victim. We demand Islamic law for Rapists #IslamicLawForRapists pic.twitter.com/Gz5he4piYN,NON_D_VIOLENCE_DIRECTED,1
1137,#IslamicLawForRapists The previous laws also profess that sexual asault during marriage is not considered rape as long as if the spouse is over the age of fourteen. @patriot_girll @DrAhmerOfficia1 @TheTeamPatriot,DV_OPINION_DENIER,5
1138,"Major findings on chid abuse: 3,832 cases of child abuse reported in 2018 33pc rise seen in child sexual abuse cases Girls found to be more vulnerable between ages 0-5 and 16-18 #IslamicLawForRapists",NON_D_VIOLENCE_DIRECTED,1
1139,"#IslamicLawForRapists the mapping of issues and response to sexual violence among children and some reports from newspapers, television channels and websites. There might be severe cases of child abuse which may have not been presented in these mediums, @IFB_74",NON_D_VIOLENCE_DIRECTED,1
1140,"#IslamicLawForRapists Violence against children occurs in different forms (physical, sexual, neglect, emotional and psychological) and at many levels (individual, household, institutional, and societal). @patriot_girll @TheTeamPatriot pic.twitter.com/DHChVPQZdO",DV_OPINION_INFO_NEWS,3
1141,#IslamicLawForRapists Most of the non-governmental organisations (NGOs) in Pakistan target extreme cases of child sexual abuse such as child rape or commercial sexual exploitation of children. @TheTeamPatriots,NON_D_VIOLENCE_DIRECTED,1
1142,President’s Office Awards $35K Grant to Study Pastors' Reaction to Sexual Abuse Scandal https://bit.ly/3dMe0ry,NO_VIOLENCE,2
1143,"Above 1,300 child sexual abuse cases reported in Pakistan within six months #IslamicLawForRapists pic.twitter.com/SOJnZm54qz",NON_D_VIOLENCE_DIRECTED,1
1144,"#IslamicLawForRapists According to a report titled Mapping of Issues and Response to Sexual Violence against Children, Punjab was considered as the most dangerous province for children. @IFB_74",NON_D_VIOLENCE_DIRECTED,1
1145,#IslamicLawForRapists Stop killing children By the way of rape and sexual assault @Riaz1i2 pic.twitter.com/XCFiKiLdkT,NON_D_VIOLENCE_DIRECTED,1
1146,"#IslamicLawForRapists A gang of 20 to 25 men had allegedly filmed up to 400 videos of child sexual abuse, involving at least 280 children of Hussain Khanwala village in Kasur...Conti 1/2 @TheTeamPatriot @Jaali3707",NON_D_VIOLENCE_DIRECTED,1
1147,"#IslamicLawForRapists Section 90 states that child sexual abuse is a criminal act, and according to the Act of Anti-Terrorism 1997, child molestation is referred to as an act of terrorism and violence. @TheTeamPatriots pic.twitter.com/VvzSiH3iLw",NON_D_VIOLENCE_DIRECTED,1
1148,"I always respect people and do not judge people based on their gender, sexual orientation, caste, colour, creed. I try to understand everyone's story and will always stand against homophobia, tramsphobia, biphobia even if I have to stand alone.",NO_VIOLENCE,2
1149,Girls were more vulnerable to child sexual abuse than boys in the age brackets of 0-5 years and 16-18 years while boys were found to be more vulnerable to sexual abuse in the age of 6-10 years and 11-15 years. #IslamicLawForRapists,NON_D_VIOLENCE_DIRECTED,1
1150,"#IslamicLawForRapists Above 1,300 child sexual abuse cases reported in Pakistan within six months. @TheTeamPatriots pic.twitter.com/14eBv7JImX",NON_D_VIOLENCE_DIRECTED,1
1151,#IslamicLawForRapists Horrific details entailing incidents of child sexual abuse in Pakistan have emerged in a report compiled by the non-governmental organisation (NGO) Sahil recently. @TheTeamPatriots pic.twitter.com/Kd6NPas3Xz,NON_D_VIOLENCE_DIRECTED,1
1152,"#IslamicLawForRapists As per the report, as many as 1300 children have had to face sexual abuse of some kind in the last six months in Pakistan. @TheTeamPatriots pic.twitter.com/xcerxpSyM6",NON_D_VIOLENCE_DIRECTED,1
1153,"#IslamicLawForRapists Reports of sexual abuse pertaining to underage children amounted to 90 in Islamabad, 18 in Azad Kashmir and 3 in Gilgit-Baltistan. @TheTeamPatriots pic.twitter.com/tG3CKcROyj",NON_D_VIOLENCE_DIRECTED,1
1154,"#IslamicLawForRapists The scenario of Pakistan regarding child abuse in 2018 was quite alarming. Compared to 2017, child sexual abuse cases increased from 9 cases per day to 12 cases per day @IFB_74",NON_D_VIOLENCE_DIRECTED,1
1155,"#IslamicLawForRapists The report by NGO specifically took into consideration the incidents of sexual violence against children between January and June this year and concluded that the almost a shocking 1,304 cases had been reported during the mentioned period. @TheTeamPatriots",NON_D_VIOLENCE_DIRECTED,1
1156,#IslamicLawForRapists It went on to add that as many as 729 girls and 575 boys suffered sexual abuse of some kind between Jan-Jun 2019. @TheTeamPatriots pic.twitter.com/upaqq3iQZJ,NON_D_VIOLENCE_DIRECTED,1
1157,"153 of sodomy, 46 of gang rape, 88 of gang sodomy whereas 12 boys and four girls have been murdered after sexual abuse.",NON_D_VIOLENCE_DIRECTED,1
1158,"According to the report released at the Lahore Press Club recently, the data from January to June in 2019 reveals that 729 girls and 575 boys became victims of sexual exploitation. The cases under major categories included 378 of abduction, 139 of rape, #IslamicLawForRapists pic.twitter.com/VCYxsehRfW",NON_D_VIOLENCE_DIRECTED,1
1159,"Above 1,300 child sexual abuse cases reported in Pakistan within six months. @TheTeamPatriot @patriot_ujii https://www.thenews.com.pk/latest/529471-1300-cases-of-child-sexual-abuse-reported-in-pakistan-study #IslamicLawForRapists",NON_D_VIOLENCE_DIRECTED,1
1160,"When on earth we will come out of this. Child abuse, body shaming and sexual comments on either sex! Strict legislation with brisk action needed to stop this.",NO_VIOLENCE,2
1161,"#IslamicLawForRapists Those responsible must be brought to justice, and greater efforts made to protect all girls and boys from sexual abuse.” @TheTeamPatriots pic.twitter.com/1PmoKlAcpX",NON_D_VIOLENCE_DIRECTED,1
1162,#IslamicLawForRapists Every child has the right to be protected from all forms of sexual exploitation and abuse. @TheTeamPatriots pic.twitter.com/9OBBLWLUyK,NON_D_VIOLENCE_DIRECTED,1
1163,We demand the Government to take Islamic steps to stop sexual abuse of children. @TheTeamPatriot @patriot_ujii #IslamicLawForRapists pic.twitter.com/MDbSqPXUUW,NON_D_VIOLENCE_DIRECTED,1
1164,"#IslamicLawForRapists According to the World Health Organization, there are three types of child abuse: 1. Physical abuse 2. Emotional abuse 3. Sexual abuse @TheTeamPatriot 8 pic.twitter.com/9iayBaIqBp",NON_D_VIOLENCE_DIRECTED,1
1165,"@CVCIndia @PMOIndia The promotion of Dr Vivekananda, DY gm-Medical to GM Medical is another feather in the cap of corruption. He is undetgoing internal inquiry of sexual harassment and other cases. Why this hurried promotion in lockdown period. Fraud.",NON_D_VIOLENCE_DIRECTED,1
1166,#IslamicLawForRapists Sexual abuse occurs when an adult uses a child for sexual purposes or involves a child in sexual acts. It also includes when a child who is older or more powerful uses another child for sexual gratification or excitement. @TheTeamPatriots,NON_D_VIOLENCE_DIRECTED,1
1167,Sexual Harrassment Complain centres Are available At Every District If Somone Want to complain I will Guide Them coz this is Literally Condemnable act Done By Somone I saw The Tweet Of One ID She Left's Twitter pathetic Pyscho type males Shame on all Those Who Did This,NON_D_VIOLENCE_DIRECTED,1
1168,"#IslamicLawForRapists Behavioral problems, such as juvenile delinquency, adult criminality, drug and alcohol abuse, sexual promiscuity (especially in the case of sexual abuse), and abusing others 4/4 @TheTeamPatriot @Jaali3707 @peacehopegrow",NON_D_VIOLENCE_DIRECTED,1
1169,"TRIGGER WARNING: Sexual Abuse I don't really know how to start this thread, so I might as well start by getting this off my chest. I was sexually assaulted for years by my grandfather. I grew up in a religious household where he was seen as the head and the most respected.",DV_STORY,4
1170,#IslamicLawForRapists 33pc rise seen in child sexual abuse cases @IFB_74,NON_D_VIOLENCE_DIRECTED,1
1171,"The section articulating the crime of rape, as zina-bil- jabr, states: A person is said to commit zina-bil-jabr if he or she has sexual intercourse with a woman or man, as the case may be, to whom he 2/3 #IslamicLawForRapists @TheTeamPatriot pic.twitter.com/QOHPJGwflP",NON_D_VIOLENCE_DIRECTED,1
1172,"#LGBTQIA A 21 year old woman named #AnjanaHareesh lost her life in Goa battling against the abuse from her family for being bisexual. She was forced to undergo ' #conversiontherapy ', a form of therapy to 'change her sexual orientation'. Please sign this http://chng.it/5vXdTxWkpz",DV_STORY,4
1173,The Zina Ordinance states: A man and a woman are said to commit 'zina' if they wilfully have sexual intercourse without being validly married to each other. #IslamicLawForRapists @TheTeamPatriot pic.twitter.com/9s01We4UPv,NO_VIOLENCE,2
1174,". #IslamicLawForRapists The report by NGO specifically took into consideration the incidents of sexual violence against children between January June this year concluded that the almost a shocking 1,304 cases had been reported during mentioned period ...! #UniOfMianwaliCrisis pic.twitter.com/5EtPduSLDn",NON_D_VIOLENCE_DIRECTED,1
1175,". #IslamicLawForRapists As per the report, as many as 1300 children have had to face sexual abuse of some kind in the last six months in Pakistan ....!!! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/hbdyEjNgPJ",NON_D_VIOLENCE_DIRECTED,1
1176,. #IslamicLawForRapists Horrific details entailing incidents of child sexual abuse in Pakistan have emerged in a report compiled by the non-governmental organisation (NGO) Sahil recently ...!!! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/HtjOYxnkHL,NON_D_VIOLENCE_DIRECTED,1
1177,"#IslamicLawForRapists In Multan, Sahiwal, and DeraGazi Khan, 23000 children suffered from different forms of abuse, and 500 cases of child sexual abuse was perpetrated by clerics in religious schools in Pakistan in 2004. pic.twitter.com/EVxpUmlVjT",NON_D_VIOLENCE_DIRECTED,1
1178,#IslamicLawForRapists Punish the Rapists Pakistan has become notorious around the world as a place where children are unsafe from sexual violence....!!! @TheTeamPatriot @Sai_f0077,NON_D_VIOLENCE_DIRECTED,1
1179,#IslamicLawForRapists Schools can arrange 4 a trained professional to come &amp; teach body safety education to students at all grade levels. We can integrate sexual abuse prevention into a school’s curriculum through workshops @TheTeamPatriot @Jaali3707 pic.twitter.com/wDwaoIe1Pe,NON_D_VIOLENCE_DIRECTED,1
1180,"#IslamicLawForRapists It is important to mention here that the above reports have been taken from Sahil’s Cruel Numbers, the mapping of issues and response to sexual violence among children and some reports from newspapers, television channels and websites.. @TheTeamPatriot pic.twitter.com/IDvFuBKWn3",NON_D_VIOLENCE_DIRECTED,1
1181,"#IslamicLawForRapists According to a report titled Mapping of Issues and Response to Sexual Violence against Children, Punjab was considered as the most dangerous province for children... @TheTeamPatriot @jamshaid_sufia pic.twitter.com/gpojJo00n7",NON_D_VIOLENCE_DIRECTED,1
1182,#IslamicLawForRapists Punish the Rapists And we need to ensure that the existing laws on reporting sexual violence are followed at the level of every police station across Pakistan...!!! @TheTeamPatriot @Sai_f0077,NON_D_VIOLENCE_DIRECTED,1
1183,"#IslamicLawForRapists Such an heinous crime like child sexual abuse is forbidden not only in Islam but in all religions, and all people of sound thinking and pure human nature reject it. pic.twitter.com/bC9o3olO1r",NON_D_VIOLENCE_DIRECTED,1
1184,"#IslamicLawForRapists The scenario of Pakistan regarding child abuse in 2018 was quite alarming. Compared to 2017, child sexual abuse cases increased from 9 cases per day to 12 cases per day.. @TheTeamPatriot @jamshaid_sufia pic.twitter.com/yzOhc97ybN",NON_D_VIOLENCE_DIRECTED,1
1185,"Monkman is a mark for the art world. The one who can cross that line, exploit images of sexual violence for mass consumption. ""It's okay! An Indigenous Artist Made This!"" is a dangerous precedent to set for young Indig. artists and creatives. 3/3",NON_D_VIOLENCE_DIRECTED,1
1186,"#IslamicLawForRapists Schools should have policies &amp; procedures 4staff. It is important to train staff, &amp; volunteers. Every1 should recognize inappropriate behavior by employees, know warning signs of sexual abuse, how to respond to disclosure @TheTeamPatriot @Jaali3707 u pic.twitter.com/14tVbUNfdO",NON_D_VIOLENCE_DIRECTED,1
1187,#IslamicLawForRapists A school with a climate that won’t tolerate sexual abuse &amp; access to professionals who can support abused children. It is important to have faculty &amp; staff fingerprinted 4 state &amp; national child abuse clearance @TheTeamPatriot @Jaali3707 pic.twitter.com/zI983aIvan,NON_D_VIOLENCE_DIRECTED,1
1188,"#IslamicLawForRapists Kasur, that garnered international attention for recurring child abuse incidents in recent years, has again hit the headlines lately. This time, three minor boys have been victims of sexual assault and killed @Riaz1i2 pic.twitter.com/NcmhxzJf0X",NON_D_VIOLENCE_DIRECTED,1
1189,". #IslamicLawForRapists Sexual abuse: Any type of sexual involvement or contact between a child and an adult. Sexual abuse can be voyeurism (spying on or watching a child), sexual acts and incest (sex between family members) ....!!!! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/PLiOZ77dQu",DV_OPINION_ADVOCATE,0
1190,". #IslamicLawForRapists Child abuse is any behaviour that harms a child (in this case anyone under 18). It can take many forms, including physical, sexual and emotional abuse, as well as neglect and exploitation ...!!! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/kY7oF4zWDN",DV_OPINION_ADVOCATE,0
1191,"#IslamicLawForRapists children suffered from different forms of abuse, and 500 cases of child sexual abuse but still all the cases are pending most of the rapest are on bail @Riaz1i2",NON_D_VIOLENCE_DIRECTED,1
1192,"#IslamicLawForRapists Most of the non-governmental organisations (NGOs) in Pakistan target extreme cases of child sexual abuse such as child rape or commercial sexual exploitation of children, but cases of physical and psychological abuse are under-reported @IFB_74",NON_D_VIOLENCE_DIRECTED,1
1193,The best way to prevent child sex Abuse publicly hang the sexual offenders. #IslamicLawForRapists pic.twitter.com/4HNgBUzJ6k,NON_D_VIOLENCE_DIRECTED,1
1194,"#IslamicLawForRapists Furthermore, section 90 states that child sexual abuse is a criminal act, and according to the Act of Anti-Terrorism 1997, child molestation is referred to as an act of terrorism and violence. @IFB_74",NON_D_VIOLENCE_DIRECTED,1
1195,"#IslamicLawForRapists children suffered from different forms of abuse, and 500 cases of child sexual abuse registered There is no figures of unregistered cases @Riaz1i2",NON_D_VIOLENCE_DIRECTED,1
1196,#IslamicLawForRapists and 500 cases of child sexual abuse was perpetrated by clerics in religious schools in Pakistan in 2004.4-6 The Government of Pakistan has promulgated laws for the protection of children such as the Juvenile Justice System Ordinance 2000 @IFB_74,NON_D_VIOLENCE_DIRECTED,1
1197,"In Indonesia, 1 out of 3 women aged 15-64 has experienced gender-based violence in their lifetime, experiencing physical, sexual, or psychological suffering as discussed in #IndoFKP http://www.fkpindonesia.org/summary-report/fkp-hosted-by-the-smeru-research-institute-kekerasan-terhadap-perempuan",NON_D_VIOLENCE_DIRECTED,1
1198,". #IslamicLawForRapists ""Behavioral issues"" *Delinquent or violent behavior. *Abuse of others Withdrawal. *Suicide attempts or self-injury. *High-risk sexual behaviors or teen pregnancy. *Problems with work or staying employed. #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/MoutwAsbvF",NON_D_VIOLENCE_DIRECTED,1
1199,. #IslamicLawForRapists Sexual abuse signs and symptom: Statements that he or she was sexually abused Inappropriate sexual contact with other children ....!!! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/A3dMNxceCT,NON_D_VIOLENCE_DIRECTED,1
1200,. #IslamicLawForRapists Sexual abuse signs and symptoms: *Sexual behavior or knowledge that's inappropriate for the child's age. *Pregnancy or a sexually transmitted infection Blood in the child's underwear ....!!! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/krjCBAB3oJ,NON_D_VIOLENCE_DIRECTED,1
1201,". #IslamicLawForRapists Sexual abuse. Sexual child abuse is any sexual activity with a child, such as fondling, oral-genital contact, intercourse, exploitation or exposure to child pornography ....! #UniOfMianwaliCrisis @AsmaQ120 pic.twitter.com/v9x1B6zDL3",NON_D_VIOLENCE_DIRECTED,1
1202,Frankly the world has other problems than to think about sexual orientation,NO_VIOLENCE,2
1203,I appreciate how @jygglypuffdaddy sometimes puts thirst traps onto my tl and I just nod and appreciate the nice sculpted abs and also reaffirm that I'm definitely a lesbian with no sexual attraction to men. But who doesn't appreciate art right?,NO_VIOLENCE,2
1204,"May kras ako sa hilton, now I'm questioning my sexual orientation LOL",NO_VIOLENCE,2
1205,"While much of media attention has always been devoted to covered the sport's glamorous face, sexual #abuse in the industry has not received the same level of attention. When will we start protecting our #Athletes ? #Metoo https://thebastion.co.in/politics-and/sports/metoo-silent-screams-of-sexual-abuse-in-competitive-sport/",NON_D_VIOLENCE_DIRECTED,1
1206,#IslamicLawForRapists Badal Maseeh of Faisalabad - another victim of sexual abuse Would You still skip meetings if this was your child? pic.twitter.com/qYb8bVB6Fd,NON_D_VIOLENCE_DIRECTED,1
1207,#IslamicLawForRapists Badal Maseeh of Faisalabad - another victim of sexual abuse Would You still skip meetings if this was your child? @M_Zubair_H pic.twitter.com/of7jteQ4vV,NON_D_VIOLENCE_DIRECTED,1
1208,Paaliyal. But sometimes it's also used for sexual abuse or just sexual. So can't be too sure...,NON_D_VIOLENCE_DIRECTED,1
1209,"Did I say white and straight? No I said ANY race or sexual orientation. Calling anyone a disease is a fuckin evil thing to do, whether your punching up or down. Yea, you avoid social consequences but it doesn’t make you any less evil.",NON_D_VIOLENCE_DIRECTED,1
1210,@TeamYouTube @YouTubeIndia Listen me plz 7 days passed on appeal no reply I have proper tech channel I no upload any sexual content plz.look manually it's myfuture no any other income source fullydepend on YT last 4 year @Besthelpinhind2 Remove all video but give me back,NO_VIOLENCE,2
1211,"If I can take the subject of your sentence and swap in any race or sexual orientation, it’s probably not a good idea to post.",NO_VIOLENCE,2
1212,"What are we making out by the word ""MORPHED"" Propaganda , Sexual abuse . Unintelligent ideas?",NON_D_VIOLENCE_DIRECTED,1
1213,"When a man does that to an adult woman, it's sexual harassment...weird that Jake is cool with touching kids inappropriately.",NON_D_VIOLENCE_DIRECTED,1
1214,"Today, we are celebrating the International Day Against Homophobia, Biphobia and Transphobia. Let us remember that the God loves everyone regardless of gender, sexual orientation, race, ethnicity, color, age, and class. God condemns oppression and discrimination. #IDAHOBIT2020 pic.twitter.com/k3yaBQMTKn",NO_VIOLENCE,2
1215,My experience is limited to the ground realities of the situation. I have seen how young boys who have experienced rape have to file cases under Section 365B of the Penal Code of Sri Lanka for Grave Sexual Abuse.,NON_D_VIOLENCE_DIRECTED,1
