url,title,article
"https://timesofindia.indiatimes.com/india/least-covid-affected-state-reports-highest-domestic-violence-and-eviction-cases/articleshow/75797029.cms
",Least Covid affected state reports highest domestic violence and eviction cases,"NEW DELHI: Defying lockdown logic, least Covid affected state of Uttarakhand reported highest number of domestic violence cases while worst affected Maharashtra was among the states which reported lowest incidents of domestic violence. Uttarakhand with just 88 Covid positive cases topped the list accounting for 144 of 727 cases of domestic violence reported during the pandemic caused lockdown, as per the statistics compiled by National Legal Services Authority (NALSA). In contrast, Maharashtra with one 30k Covid positive cases, reported just 12 instances of domestic violence. NALSA chairman Justice N V Ramana held extensive meetings with heads of State Legal Services Authorities and had asked them to provide urgent legal help for relief to harassed women, evicted tenants in violation of the government directive and ensuring release of inmates of crowded prisons to decongest and prevent spread of the virus. Justice Ramana, the senior-most judge in Supreme Court, said, ""Legal Services Authorities through the Para Legal Volunteers are also bridging the gap between the needy and the government authorities, NGOs. They are connecting the people in need of food, medicines, shelter, etc. and migrant workers stranded in other places with the relevant Government authorities. In this connection, more than 90 lakh people have been assisted with their needs thus, successfully redressing their woes caused by the pandemic."" Compiling data provided by state legal services authorities, NALSA said, ""a total of 727 domestic violence cases were reported to Legal Services Authorities in different states/UTs where legal aid and assistance was sought. The cases reported in various states were: Uttarakhand 144, Haryana 79, Delhi 63, Chandigarh 50, Tamil Nadu 48, Punjab and Uttar Pradesh - 47 each, West Bengal 46, Odisha 37, Chhattisgarh 31, Bihar 21, Kerala 18, Jammu and Kashmir, Arunachal Pradesh and Mizoram - 17 each, Maharashtra 12, Himachal Pradesh 10, Madhya Pradesh 8, Tripura 7, Rajasthan 4, Manipur 3 and Andhra Pradesh 1."" Legal assistance was provided in over 90% cases (658), it said. As a strange coincidence, it was Uttarakhand which reported highest number of cases relating to eviction of tenants by landlords despite a clear pan-India direction by the Union government that no tenant should be asked to vacate rented premises during the tough lockdown period. NALSA said country-wide it provided legal assistance to 310 tenants illegally attempted to be evicted by landlords. Bulk of the cases, 201 to be precise, was in Uttarakhand, followed by West Bengal, Haryana, Karnataka which reported 35, 34 and 12 cases respectively. Latest CommentDhh the parcel is required to be the best for you and your team to e I have not been i I am going well and that you are not received a new one and only then will receive an option to the cable TV and...Read MoreHappyTimes UserSee All CommentsAdd commentThe legal services authorities personnel also assisted workers who sought legal help against employers for denying wages during lockdown. Of the 2840 persons provided with legal aid, the highest was in Bihar (1,018) followed by Uttarakhand (226), followed by Haryana (221), Punjab (166), Himachal Pradesh (77) and Mizoram (38). In addition a total of 16,391 convicts were released on parole. Madhya Pradesh released the maximum (3,577) followed by Punjab (3,479), Haryana (2,859), Uttar Pradesh (1,989), Kerala (1,128), Delhi (1,010), West Bengal (488) and Karnataka (405). "
"https://timesofindia.indiatimes.com/city/delhi/order-saying-in-laws-cant-evict-woman-stayed-by-sc/articleshow/73451794.cms
",Delhi: Order saying in-laws can’t evict woman stayed by SC,"NEW DELHI: The Supreme Court on Monday stayed a Delhi high court ruling that parents-in-law could not evict an estranged daughter-in-law who was fighting a domestic violence case against them and their son from their house without providing an alternative accommodation. The high court on December 18 last year had set aside six eviction decrees of trial courts against similarly placed women and said the women had a right to residence till their matrimonial ties subsisted. Appearing for an elderly parent-in-law, affected by the December 18 order, advocate Prabhjit Jauhar told a bench of Justices Ashok Bhushan and M R Shah that the HC exceeded the jurisdiction under the DV Act, which provided that a complaint could be made only against the husband and not against the in-laws. “Can the liability for alternative accommodation for estranged daughter-in-law be fastened on the in-laws’ self-acquired property?” he asked. The bench stayed the HC order and issued notice to the respondent daughter-in-law. Jauhar asked, “Can it be said that merely by residing for some period in the self-acquired and absolute property of the in-laws, the daughter-in-law acquires a statutory right to reside in the same and can the in-laws be fastened with a liability to provide alternative residence to the daughter-in-law?” "
"https://timesofindia.indiatimes.com/city/delhi/victim-of-violence-waits-to-go-home/articleshow/75783174.cms
",Delhi: Victim of violence waits to go home,"NEW DELHI: Sitting on a footpath near Anand Vihar Railway Station, Sonia (20) looked dazed as she hoped to board a train to her parent’s hometown in Jharkhand. Sonia and her two-year-old son Krishna had spent two nights on the road trying to reach Delhi from her husband’s home near Mathura in Uttar Pradesh. Unlike the thousands of migrant workers on the march, it was not hunger that forced Sonia to hit the road, but domestic violence. “My husband who has a small shop used to get drunk and then beat me every night. He would beat me with anything he could lay his hands on,” she said. “In the wee hours of Thursday, I ran out of patience and left my husband’s home with my son and started walking towards the highway,” said Sonia. Fortunately, an ambulance destined for Delhi, which also had a woman doctor in it, spotted her on the highway. “The doctor said she could drop me till Delhi’s Anand Vihar area, from where I could get a bus or train to Jharkhand. She also gave me some money,” Sonia said. Sonia met another good Samaritan at the railway station – social worker Shahin Hussain (35). “I saw Sonia and her son while distributing food to the migrants. After much struggle, I managed to find a place for them to take shelter. Officials at Yamuna Sports Complex in Vivek Vihar agreed to accommodate her. Many women and families were staying there so I found the place safe for them,” Hussain said. “Officials have promised that they will soon arrange for her travel to Jharkhand.” "
"https://timesofindia.indiatimes.com/city/kolkata/domestic-violence-on-the-rise-as-women-fail-to-reach-out-for-help/articleshow/75652359.cms
","Domestic violence on the rise in Kolkata, women fail to reach out for help","KOLKATA: A woman living in a high profile highrise off Ballygunge Phanri filed an FIR at Ballygunge police station on May 7, alleging torture and abuse by her husband. In another instance, a women’s rights organisation called the police and rescued a woman who was being physically abused by her husband and relocated her to a friend’s place. Yet another woman has been forced to continue living with her tormentor because she cannot return to her parents’ house in Delhi due to the lockdown. These three instances are among hundreds of complaints that women’s rights advocacy groups and police have received since the lockdown. According to Swayam, a women’s rights organization committed to ending violence against women and children, the number of complaints received over telephone has shot up by 60% since the lockdown. “As soon as the lockdown happened, the calls at our centres went up dramatically. We believe the number of women who are suffering are much higher because only a fraction of women who face domestic violence can actually reach out for help. Fewer still can do so during this unprecedented lockdown scenario when they don’t have any respite from the tormetor and at times no opportunity to even make a call in private,” said Swayam founder Anuradha Kapoor. Cases of domestic violence has always been an issue in India with over 8,000 women killed by family members annually. While they are classified as dowry deaths, there are more deaths that are classified as unnatural deaths. “Everyday domestic violence, both at parental home and marital home is a huge problem. Women are emotionally, sexually, physically and financially abused all year round. But this lockdown is the worst time they may have ever faced because they cannot get away from the abuse,” said Kakoli Bhattacharya, a women’s rights crusader. Volunteers manning the helplines said they have received calls from both married and unmarried women. While husbands and in-laws were the perpetrators in the case of the former, in the latter, there were reports of violence by brothers against sisters and fathers against daughters. “Women could earlier run away or spend some time away from the violence. But the lockdown has robbed them of the opportunity,” Bhattacharya said. NGO All India Council of Human Rights, Liberties and Social Justice had moved Delhi HC last month, claiming there were increasing number of domestic violence incidents since the lockdown. The court had thereafter directed the Centre to deliberate on measures to curb domestic violence during the lockdown. "
"https://timesofindia.indiatimes.com/city/pune/zp-to-quarantine-hubbies-for-domestic-violence/articleshow/75227480.cms
",Pune Zilla Parishad to quarantine hubbies for domestic violence,"PUNE: Hubbies beware! Anybody found indulging in domestic violence would be sent to institutional quarantine. The Pune Zilla Parishad would send men to institutional quarantine for domestic violence if they do not mend their ways even after counselling. The decision was taken in view of rising complaints of domestic violence from the rural parts of the district during the lockdown. “We have come up with this order after consulting the Pune rural police. This step is required to curb complaints of domestic violence,” Ayush Prasad, the chief executive officer of Zilla Parishad (ZP), said. He said, “We have set up a women’s vigilance team comprising women members of the gram panchayat, self-help groups, Anganwadi helpers and workers, among others to keep a watch on these complaints. The committee will counsel men against whom complaints of domestic violence are made. If they do not mend their ways even after that, they will be put under institutional quarantine with the help of local police station in-charge,” said. According to the order of the ZP, the vigilance committee would be headed by the seniormost member of the gram panchayat. The committee is also supposed to take care of pregnant and lactating women, and children till the age of six. “We have also told the team members to focus on malnourished children and provide uninterrupted supply of essential goods to the villages,” Prasad said. Sandeep Patil, superintendent of police, Pune rural, said the ZP and the police were working in tandem. “We haven’t recorded a staggering increase in domestic violence cases, but we are getting four to five cases in a week. This kind of action is needed to send a stern message to the society,” he said. Vaishali Ranade, senior marriage counsellor of the special cell for women and children, Pune rural, said, “We have been getting at least eight to 10 calls related to domestic violence daily. These complaints are from all sections of the society. Some of the issues have emerged because of the lockdown, too. Since there is financial instability in the lower income class of the society, the men have become frustrated and they are venting out the frustration on their wives. So, some deterrence and out-of-the-box solution is required at the moment to address the problem.” "
"https://timesofindia.indiatimes.com/city/bengaluru/karnataka-high-court-quashes-womans-domestic-violence-plaint-against-mother-and-brother/articleshow/72962116.cms
",Karnataka high court quashes woman's domestic violence complaint against mother and brother,"BENGALURU: The high court has quashed a lower court's proceedings in a case registered against an elderly woman and her son by her daughter.  The daughter, Dr Ayesha, converted to Islam in 2002 and currently resides with her husband Dr Zubair Khan in Dubai. In 2018, she reportedly filed a complaint under the provisions of Protection of Women from Domestic Violence Act, 2005, after her parents and brother refused to give into her demands over a property in Seshadripuram. After both 4th Metropolitan Magistrate Court and 60th City Civil and Sessions Court refused to quash Ayesha's complaint, NS Leelavathi and her son R Shiva Prathap moved the high court. The petitioners claimed Ayesha didn't share any kind of domestic relationship with them as she was residing with her husband. They also claimed that Ayesha was a permanent resident of Dubai and the very complaint under domestic violence (DV) act is an abuse of the process of law. When Ayesha came to India in October 2018, she demanded the property at Sheshadripuram, which was gifted to Shiva Prathap by Savithramma, Leelavathi's grandmother, be given to her, the petitioners said. When they refused to give in to her demands, she physically assaulted them. A case and a counter-case were registered after the incident. Soon after, Ayesha registered a complaint under the DV Act, they added. Agreeing with their contentions, Justice BA Patil said when a family member leaves the shared household to establish her own household, she cannot claim to have a right to move an application under section 12 of DV Act. The judge further noted that the property in question is absolute and exclusive property of Savithramma and the same was gifted to Shiva Prathap by a registered gift deed. It is neither a joint family property, nor does it belong to Savithramma's husband.  The judge, however, observed that if Ayesha wants to exercise her right over the property, she may file a suit for partition. "
"https://timesofindia.indiatimes.com/city/nashik/domestic-violence-case-against-husband/articleshow/74215323.cms
",Domestic violence case against husband,"The Satpur police have booked a man resident of Lam Road, Vihitgaon area on the charges of domestic violence and subjecting his wife to cruelty under Section 498A of the Indian Penal Code. The police said that as per the complaint lodged by the person’s wife, he has been harassing his wife from June 2019 to August 2019 to bring money from her parents so that he could start a business. The complainant said that her husband also took away her gold chain and drove her out of the house. The Satpur police said that they were investigating the case. "
"https://timesofindia.indiatimes.com/city/ahmedabad/woman-files-fir-against-in-laws/articleshow/74125487.cms
",Ahmedabad: Woman files FIR against in-laws,"AHMEDABAD: A 43-year-old woman from the Ghatlodia on Wednesday filed a complaint under the domestic violence act against her five in-laws alleging that she was harassed and tortured as she demanded hereditary rights for her son. But her in-laws allegedly changed her husband’s name in documents related to hereditary rights to devoid the complainant’s son to get the hereditary property. The woman stated in her FIR that her in-laws began harassing her and thrashed her soon after their marriage in December 1996. In 2006, her husband suffered paralytic attack and gradually his condition worsened. As her husband was not able work, her in-laws allegedly did not help her financially. Her husband fell down on July 14, 2015 and after spending 20 days on ventilator, he passed away. During this period also, her in-laws did not help her and she had to spend her entire earning that she gathered through embroidery work on his treatment. The woman states that she had finally succeeded to send her son, 21, to Indian Institute of Technology (IIT)- Kharagpur. She said that her father-in-law had hereditary land in Mahuva in Bhavnagar. But when she enquired about it to transfer the land to her son’s name, she found that her husband’s name was wrongly written. Even though she constantly urged her in-laws to change the name, they denied it and also thrashed the woman. She finally approached the Vastrapur police on Wednesday and filed a complaint. "
"https://timesofindia.indiatimes.com/city/nashik/cp-warns-of-strict-action-against-domestic-violence/articleshow/75651490.cms
",CP warns of strict action against domestic violence,"NASHIK: Commissioner of Police Vishwas Nangare-Patil has uploaded a video on social media warning Nashik residents of strict action if they are found indulging in domestic violence. In the 4.30 minute-long video, the city police have delineated how the lockdown is increasing frustration among people at the domestic level while women and children are finding themselves at the receiving end. Addressing citizens of the city, Nangare-Patil explained that the lockdown has now been a month old and it may continue even in the future, following which everyone will have to still stay indoors to stay safe from Covid-19. In the video, he said that if everyone observes patience, we all can come out of this problem soon. “While the lockdown is essential to prevent the spread of Covid-19, this lockdown is also getting on the nerves of many people, following which they are heated arguments among family members which, at times, also lead to physical assaults. Women, children and elders are facing maximum problems. However, such offences fall under domestic violence category and there is a provision of strict punishment to people who indulge in domestic violence,” he said. Nangare-Patil has appealed to the women to contact police immediately if they are facing harassment at domestic level. While cases of domestic violence are registered regularly, women may not be able to step out during lockdown to lodge complaint against their family members. However, the CP has asked women to immediately contact police if they need help. On Saturday, a 30-year-old woman from the Indiranagar area was seen waiting outside the Nashik Road railway station to take a train for Madhya Pradesh. She also had two children with her below five years of age. When asked, the woman said that she had left her husband’s house as she was being harassed. She said that her husband sold household articles to buy liquor on Friday and later beat her up. He also drove her out of the house. She said that she has also lodged a complaint against him with the Indiranagar police station. Since she could not take any more harassment, she decided to call it quits and leave Nashik by whatever means possible. "
"https://timesofindia.indiatimes.com/city/trichy/counsellors-busy-resolving-domestic-violence-cases-in-trichy/articleshow/75459948.cms
",Counsellors busy resolving domestic violence cases in Trichy,"TRICHY: While the state government grapples with increasing cases of Covid-19, counsellors at government and non-government organisations (NGOs) have been coming across complaints of domestic violence over financial and other issues during the lockdown. Earlier, Trichy range police had launched a programme to check on 14,930 victims of domestic violence in the past four years in Trichy rural, Karur, Pudkukottai, Ariyalur and Perambalur following news of women suffering harassment during the lockdown. The district social welfare offices (DSWO) across the state have also offered to help such victims if any. In Trichy, the efforts of DSWO started yielding result in the first week itself with five women complaining against their husbands. While three of them concerned financials issues, the other two were related to illicit affairs. Enquiries revealed that the loss of income of the male head of the family had triggered such issues. Despite dip in the income under lockdown, the expenditure on essential things could not be avoided. “When money becomes the cause of concern, some men force their wives to get financial help from their parents. If the women confront their husbands, it will turn into domestic violence,” said Trichy DSWO A Thamimmunisha. The protection officer, family welfare counsellor and other staff attached to DSWO would attend to the complaints either by providing counselling over phone or visiting them. The officials claimed that their intervention helped the couple sort out the issues between them. A family counsellor, T Rosy, attached to Kajamalai Ladies Association, visited some houses in the district to settle the dispute over a trivial issue between a couple. “Besides issues over financial problems, people are getting angry over petty issues like use of TV remote control, watching a favourite channel and handling children. We intervene and provide counselling to them,” said Rosy. On illicit affairs, the officials said that either the husband or wife was exposed to their partners while flirting over the phone at home during the lockdown. Some of the women embroiled in the issue even decided to leave their family and stay in the working women hostel run by the social welfare department. Whom to contact to report domestic violence in Trichy "
