LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ISR,PPP,TOT,NATUSD,A,1996,2.976346,
ISR,PPP,TOT,NATUSD,A,1997,3.168541,
ISR,PPP,TOT,NATUSD,A,1998,3.34776,
ISR,PPP,TOT,NATUSD,A,1999,3.504641,
ISR,PPP,TOT,NATUSD,A,2000,3.441821,
ISR,PPP,TOT,NATUSD,A,2001,3.426942,
ISR,PPP,TOT,NATUSD,A,2002,3.462676,
ISR,PPP,TOT,NATUSD,A,2003,3.628851,
ISR,PPP,TOT,NATUSD,A,2004,3.537663,
ISR,PPP,TOT,NATUSD,A,2005,3.716937,
ISR,PPP,TOT,NATUSD,A,2006,3.791262,
ISR,PPP,TOT,NATUSD,A,2007,3.728714,
ISR,PPP,TOT,NATUSD,A,2008,3.867205,
ISR,PPP,TOT,NATUSD,A,2009,3.965316,
ISR,PPP,TOT,NATUSD,A,2010,3.981467,
ISR,PPP,TOT,NATUSD,A,2011,3.944763,
ISR,PPP,TOT,NATUSD,A,2012,3.955358,
ISR,PPP,TOT,NATUSD,A,2013,3.839566,
ISR,PPP,TOT,NATUSD,A,2014,3.940387,
ISR,PPP,TOT,NATUSD,A,2015,3.924124,
ISR,PPP,TOT,NATUSD,A,2016,3.787556,
ISR,PPP,TOT,NATUSD,A,2017,3.745065,
ISR,PPP,TOT,NATUSD,A,2018,3.720619,
ISR,PPP,TOT,NATUSD,A,2019,3.733784,
RUS,PPP,TOT,NATUSD,A,1995,1.71517,
RUS,PPP,TOT,NATUSD,A,1996,2.455975,
RUS,PPP,TOT,NATUSD,A,1997,2.778421,
RUS,PPP,TOT,NATUSD,A,1998,3.258399,
RUS,PPP,TOT,NATUSD,A,1999,5.539641,
RUS,PPP,TOT,NATUSD,A,2000,7.301404,
RUS,PPP,TOT,NATUSD,A,2001,8.322817,
RUS,PPP,TOT,NATUSD,A,2002,9.273504,
RUS,PPP,TOT,NATUSD,A,2003,9.866787,
RUS,PPP,TOT,NATUSD,A,2004,11.556843,
RUS,PPP,TOT,NATUSD,A,2005,12.736131,
RUS,PPP,TOT,NATUSD,A,2006,12.618288,
RUS,PPP,TOT,NATUSD,A,2007,13.984503,
RUS,PPP,TOT,NATUSD,A,2008,14.341196,
RUS,PPP,TOT,NATUSD,A,2009,14.016913,
RUS,PPP,TOT,NATUSD,A,2010,15.821142,
RUS,PPP,TOT,NATUSD,A,2011,17.345572,
RUS,PPP,TOT,NATUSD,A,2012,18.460624,
RUS,PPP,TOT,NATUSD,A,2013,19.421265,
RUS,PPP,TOT,NATUSD,A,2014,21.01471,
RUS,PPP,TOT,NATUSD,A,2015,23.588315,
RUS,PPP,TOT,NATUSD,A,2016,24.195031,
RUS,PPP,TOT,NATUSD,A,2017,24.050399,
RUS,PPP,TOT,NATUSD,A,2018,24.773997,
RUS,PPP,TOT,NATUSD,A,2019,25.468534,
SVN,PPP,TOT,NATUSD,A,1990,0.034788,
SVN,PPP,TOT,NATUSD,A,1991,0.065593,
SVN,PPP,TOT,NATUSD,A,1992,0.197638,
SVN,PPP,TOT,NATUSD,A,1993,0.26465,
SVN,PPP,TOT,NATUSD,A,1994,0.317649,
SVN,PPP,TOT,NATUSD,A,1995,0.390165,
SVN,PPP,TOT,NATUSD,A,1996,0.427676,
SVN,PPP,TOT,NATUSD,A,1997,0.456038,
SVN,PPP,TOT,NATUSD,A,1998,0.482509,
SVN,PPP,TOT,NATUSD,A,1999,0.508506,
SVN,PPP,TOT,NATUSD,A,2000,0.526381,
SVN,PPP,TOT,NATUSD,A,2001,0.560025,
SVN,PPP,TOT,NATUSD,A,2002,0.583286,
SVN,PPP,TOT,NATUSD,A,2003,0.608556,
SVN,PPP,TOT,NATUSD,A,2004,0.608381,
SVN,PPP,TOT,NATUSD,A,2005,0.610135,
SVN,PPP,TOT,NATUSD,A,2006,0.61042,
SVN,PPP,TOT,NATUSD,A,2007,0.631021,
SVN,PPP,TOT,NATUSD,A,2008,0.633789,
SVN,PPP,TOT,NATUSD,A,2009,0.644854,
SVN,PPP,TOT,NATUSD,A,2010,0.637473,
SVN,PPP,TOT,NATUSD,A,2011,0.62397,
SVN,PPP,TOT,NATUSD,A,2012,0.606793,
SVN,PPP,TOT,NATUSD,A,2013,0.590407,
SVN,PPP,TOT,NATUSD,A,2014,0.591238,
SVN,PPP,TOT,NATUSD,A,2015,0.595138,
SVN,PPP,TOT,NATUSD,A,2016,0.577164,
SVN,PPP,TOT,NATUSD,A,2017,0.5676,
SVN,PPP,TOT,NATUSD,A,2018,0.56936,
SVN,PPP,TOT,NATUSD,A,2019,0.574284,
ZAF,PPP,TOT,NATUSD,A,1970,0.274454,
ZAF,PPP,TOT,NATUSD,A,1971,0.277035,
ZAF,PPP,TOT,NATUSD,A,1972,0.294821,
ZAF,PPP,TOT,NATUSD,A,1973,0.330534,
ZAF,PPP,TOT,NATUSD,A,1974,0.351209,
ZAF,PPP,TOT,NATUSD,A,1975,0.355117,
ZAF,PPP,TOT,NATUSD,A,1976,0.370831,
ZAF,PPP,TOT,NATUSD,A,1977,0.387531,
ZAF,PPP,TOT,NATUSD,A,1978,0.404427,
ZAF,PPP,TOT,NATUSD,A,1979,0.429855,
ZAF,PPP,TOT,NATUSD,A,1980,0.485,
ZAF,PPP,TOT,NATUSD,A,1981,0.488,
ZAF,PPP,TOT,NATUSD,A,1982,0.523,
ZAF,PPP,TOT,NATUSD,A,1983,0.587,
ZAF,PPP,TOT,NATUSD,A,1984,0.632,
ZAF,PPP,TOT,NATUSD,A,1985,0.715,
ZAF,PPP,TOT,NATUSD,A,1986,0.821,
ZAF,PPP,TOT,NATUSD,A,1987,0.916,
ZAF,PPP,TOT,NATUSD,A,1988,1.02,
ZAF,PPP,TOT,NATUSD,A,1989,1.136466,
ZAF,PPP,TOT,NATUSD,A,1990,1.264549,
ZAF,PPP,TOT,NATUSD,A,1991,1.414636,
ZAF,PPP,TOT,NATUSD,A,1992,1.584605,
ZAF,PPP,TOT,NATUSD,A,1993,1.748876,
ZAF,PPP,TOT,NATUSD,A,1994,1.876026,
ZAF,PPP,TOT,NATUSD,A,1995,2.025169,
ZAF,PPP,TOT,NATUSD,A,1996,2.145979,
ZAF,PPP,TOT,NATUSD,A,1997,2.278101,
ZAF,PPP,TOT,NATUSD,A,1998,2.428167,
ZAF,PPP,TOT,NATUSD,A,1999,2.561835,
ZAF,PPP,TOT,NATUSD,A,2000,2.726237,
ZAF,PPP,TOT,NATUSD,A,2001,2.871586,
ZAF,PPP,TOT,NATUSD,A,2002,3.1719,
ZAF,PPP,TOT,NATUSD,A,2003,3.294484,
ZAF,PPP,TOT,NATUSD,A,2004,3.41751,
ZAF,PPP,TOT,NATUSD,A,2005,3.49487,
ZAF,PPP,TOT,NATUSD,A,2006,3.604406,
ZAF,PPP,TOT,NATUSD,A,2007,3.820739,
ZAF,PPP,TOT,NATUSD,A,2008,4.078829,
ZAF,PPP,TOT,NATUSD,A,2009,4.35175,
ZAF,PPP,TOT,NATUSD,A,2010,4.574823,
ZAF,PPP,TOT,NATUSD,A,2011,4.773938,
ZAF,PPP,TOT,NATUSD,A,2012,4.931555,
ZAF,PPP,TOT,NATUSD,A,2013,5.144817,
ZAF,PPP,TOT,NATUSD,A,2014,5.329375,
ZAF,PPP,TOT,NATUSD,A,2015,5.543038,
ZAF,PPP,TOT,NATUSD,A,2016,5.854495,
ZAF,PPP,TOT,NATUSD,A,2017,6.063588,
ZAF,PPP,TOT,NATUSD,A,2018,6.143572,
ZAF,PPP,TOT,NATUSD,A,2019,6.297666,
DEW,PPP,TOT,NATUSD,A,1960,1.242774,
DEW,PPP,TOT,NATUSD,A,1961,1.288992,
DEW,PPP,TOT,NATUSD,A,1962,1.309573,
DEW,PPP,TOT,NATUSD,A,1963,1.330448,
DEW,PPP,TOT,NATUSD,A,1964,1.346592,
DEW,PPP,TOT,NATUSD,A,1965,1.358786,
DEW,PPP,TOT,NATUSD,A,1966,1.358207,
DEW,PPP,TOT,NATUSD,A,1967,1.340967,
DEW,PPP,TOT,NATUSD,A,1968,1.308165,
DEW,PPP,TOT,NATUSD,A,1969,1.295629,
DEW,PPP,TOT,NATUSD,A,1970,1.303072,
DEW,PPP,TOT,NATUSD,A,1971,1.334555,
DEW,PPP,TOT,NATUSD,A,1972,1.337055,
DEW,PPP,TOT,NATUSD,A,1973,1.347917,
DEW,PPP,TOT,NATUSD,A,1974,1.326776,
DEW,PPP,TOT,NATUSD,A,1975,1.28311,
DEW,PPP,TOT,NATUSD,A,1976,1.256547,
DEW,PPP,TOT,NATUSD,A,1977,1.219827,
DEW,PPP,TOT,NATUSD,A,1978,1.18022,
DEW,PPP,TOT,NATUSD,A,1979,1.136884,
DEW,PPP,TOT,NATUSD,A,1980,1.099667,
DEW,PPP,TOT,NATUSD,A,1981,1.04778,
DEW,PPP,TOT,NATUSD,A,1982,1.031753,
DEW,PPP,TOT,NATUSD,A,1983,1.02045,
DEW,PPP,TOT,NATUSD,A,1984,1.005072,
DEW,PPP,TOT,NATUSD,A,1985,0.994618,
DEW,PPP,TOT,NATUSD,A,1986,1.004198,
DEW,PPP,TOT,NATUSD,A,1987,0.991735,
DEW,PPP,TOT,NATUSD,A,1988,0.974387,
DEW,PPP,TOT,NATUSD,A,1989,0.96492,
DEW,PPP,TOT,NATUSD,A,1990,0.962098,
DEW,PPP,TOT,NATUSD,A,1991,0.959853,
DEW,PPP,TOT,NATUSD,A,1992,0.989134,
DEW,PPP,TOT,NATUSD,A,1993,1.004635,
DEW,PPP,TOT,NATUSD,A,1994,1.008222,
DEW,PPP,TOT,NATUSD,A,1995,1.007466,
EU28,PPP,TOT,NATUSD,A,1995,0.842237,
EU28,PPP,TOT,NATUSD,A,1996,0.852957,
EU28,PPP,TOT,NATUSD,A,1997,0.863479,
EU28,PPP,TOT,NATUSD,A,1998,0.864594,
EU28,PPP,TOT,NATUSD,A,1999,0.872544,
EU28,PPP,TOT,NATUSD,A,2000,0.87623,
EU28,PPP,TOT,NATUSD,A,2001,0.868375,
EU28,PPP,TOT,NATUSD,A,2002,0.859075,
EU28,PPP,TOT,NATUSD,A,2003,0.848629,
EU28,PPP,TOT,NATUSD,A,2004,0.846459,
EU28,PPP,TOT,NATUSD,A,2005,0.850108,
EU28,PPP,TOT,NATUSD,A,2006,0.828183,
EU28,PPP,TOT,NATUSD,A,2007,0.824552,
EU28,PPP,TOT,NATUSD,A,2008,0.790314,
EU28,PPP,TOT,NATUSD,A,2009,0.759964,
EU28,PPP,TOT,NATUSD,A,2010,0.764809,
EU28,PPP,TOT,NATUSD,A,2011,0.754558,
EU28,PPP,TOT,NATUSD,A,2012,0.755957,
EU28,PPP,TOT,NATUSD,A,2013,0.734789,
EU28,PPP,TOT,NATUSD,A,2014,0.737363,
EU28,PPP,TOT,NATUSD,A,2015,0.751672,
EU28,PPP,TOT,NATUSD,A,2016,0.714664,
EU28,PPP,TOT,NATUSD,A,2017,0.696377,
EU28,PPP,TOT,NATUSD,A,2018,0.693431,
EU28,PPP,TOT,NATUSD,A,2019,0.692078,
LVA,PPP,TOT,NATUSD,A,1994,0.243,
LVA,PPP,TOT,NATUSD,A,1995,0.296597,
LVA,PPP,TOT,NATUSD,A,1996,0.328614,
LVA,PPP,TOT,NATUSD,A,1997,0.342001,
LVA,PPP,TOT,NATUSD,A,1998,0.353093,
LVA,PPP,TOT,NATUSD,A,1999,0.354314,
LVA,PPP,TOT,NATUSD,A,2000,0.360722,
LVA,PPP,TOT,NATUSD,A,2001,0.353277,
LVA,PPP,TOT,NATUSD,A,2002,0.360955,
LVA,PPP,TOT,NATUSD,A,2003,0.37864,
LVA,PPP,TOT,NATUSD,A,2004,0.399696,
LVA,PPP,TOT,NATUSD,A,2005,0.438592,
LVA,PPP,TOT,NATUSD,A,2006,0.489478,
LVA,PPP,TOT,NATUSD,A,2007,0.566394,
LVA,PPP,TOT,NATUSD,A,2008,0.57554,
LVA,PPP,TOT,NATUSD,A,2009,0.520628,
LVA,PPP,TOT,NATUSD,A,2010,0.486679,
LVA,PPP,TOT,NATUSD,A,2011,0.498504,
LVA,PPP,TOT,NATUSD,A,2012,0.506201,
LVA,PPP,TOT,NATUSD,A,2013,0.499271,
LVA,PPP,TOT,NATUSD,A,2014,0.49756,
LVA,PPP,TOT,NATUSD,A,2015,0.497435,
LVA,PPP,TOT,NATUSD,A,2016,0.484583,
LVA,PPP,TOT,NATUSD,A,2017,0.484305,
LVA,PPP,TOT,NATUSD,A,2018,0.491996,
LVA,PPP,TOT,NATUSD,A,2019,0.496239,
LTU,PPP,TOT,NATUSD,A,1995,0.361263,
LTU,PPP,TOT,NATUSD,A,1996,0.423009,
LTU,PPP,TOT,NATUSD,A,1997,0.463959,
LTU,PPP,TOT,NATUSD,A,1998,0.472609,
LTU,PPP,TOT,NATUSD,A,1999,0.461162,
LTU,PPP,TOT,NATUSD,A,2000,0.451556,
LTU,PPP,TOT,NATUSD,A,2001,0.432691,
LTU,PPP,TOT,NATUSD,A,2002,0.420731,
LTU,PPP,TOT,NATUSD,A,2003,0.404433,
LTU,PPP,TOT,NATUSD,A,2004,0.414414,
LTU,PPP,TOT,NATUSD,A,2005,0.435162,
LTU,PPP,TOT,NATUSD,A,2006,0.446788,
LTU,PPP,TOT,NATUSD,A,2007,0.470683,
LTU,PPP,TOT,NATUSD,A,2008,0.492827,
LTU,PPP,TOT,NATUSD,A,2009,0.468941,
LTU,PPP,TOT,NATUSD,A,2010,0.450075,
LTU,PPP,TOT,NATUSD,A,2011,0.451919,
LTU,PPP,TOT,NATUSD,A,2012,0.452656,
LTU,PPP,TOT,NATUSD,A,2013,0.443347,
LTU,PPP,TOT,NATUSD,A,2014,0.442622,
LTU,PPP,TOT,NATUSD,A,2015,0.445737,
LTU,PPP,TOT,NATUSD,A,2016,0.438483,
LTU,PPP,TOT,NATUSD,A,2017,0.441871,
LTU,PPP,TOT,NATUSD,A,2018,0.45091,
LTU,PPP,TOT,NATUSD,A,2019,0.453431,
SAU,PPP,TOT,NATUSD,A,1990,0.979319,
SAU,PPP,TOT,NATUSD,A,1991,0.925852,
SAU,PPP,TOT,NATUSD,A,1992,0.902537,
SAU,PPP,TOT,NATUSD,A,1993,0.866975,
SAU,PPP,TOT,NATUSD,A,1994,0.858144,
SAU,PPP,TOT,NATUSD,A,1995,0.889423,
SAU,PPP,TOT,NATUSD,A,1996,0.941932,
SAU,PPP,TOT,NATUSD,A,1997,0.958001,
SAU,PPP,TOT,NATUSD,A,1998,0.815339,
SAU,PPP,TOT,NATUSD,A,1999,0.920182,
SAU,PPP,TOT,NATUSD,A,2000,0.9986,
SAU,PPP,TOT,NATUSD,A,2001,0.961076,
SAU,PPP,TOT,NATUSD,A,2002,1.002469,
SAU,PPP,TOT,NATUSD,A,2003,1.006991,
SAU,PPP,TOT,NATUSD,A,2004,1.08901,
SAU,PPP,TOT,NATUSD,A,2005,1.268916,
SAU,PPP,TOT,NATUSD,A,2006,1.374174,
SAU,PPP,TOT,NATUSD,A,2007,1.45111,
SAU,PPP,TOT,NATUSD,A,2008,1.675224,
SAU,PPP,TOT,NATUSD,A,2009,1.401309,
SAU,PPP,TOT,NATUSD,A,2010,1.623297,
SAU,PPP,TOT,NATUSD,A,2011,1.837011,
SAU,PPP,TOT,NATUSD,A,2012,1.874821,
SAU,PPP,TOT,NATUSD,A,2013,1.820076,
SAU,PPP,TOT,NATUSD,A,2014,1.745733,
SAU,PPP,TOT,NATUSD,A,2015,1.435208,
SAU,PPP,TOT,NATUSD,A,2016,1.376434,
SAU,PPP,TOT,NATUSD,A,2017,1.452955,
SAU,PPP,TOT,NATUSD,A,2018,1.579678,
EA19,PPP,TOT,NATUSD,A,1995,0.887011,
EA19,PPP,TOT,NATUSD,A,1996,0.894803,
EA19,PPP,TOT,NATUSD,A,1997,0.877986,
EA19,PPP,TOT,NATUSD,A,1998,0.87011,
EA19,PPP,TOT,NATUSD,A,1999,0.874115,
EA19,PPP,TOT,NATUSD,A,2000,0.863374,
EA19,PPP,TOT,NATUSD,A,2001,0.86024,
EA19,PPP,TOT,NATUSD,A,2002,0.852016,
EA19,PPP,TOT,NATUSD,A,2003,0.858813,
EA19,PPP,TOT,NATUSD,A,2004,0.856803,
EA19,PPP,TOT,NATUSD,A,2005,0.852727,
EA19,PPP,TOT,NATUSD,A,2006,0.827345,
EA19,PPP,TOT,NATUSD,A,2007,0.821048,
EA19,PPP,TOT,NATUSD,A,2008,0.806159,
EA19,PPP,TOT,NATUSD,A,2009,0.794246,
EA19,PPP,TOT,NATUSD,A,2010,0.792395,
EA19,PPP,TOT,NATUSD,A,2011,0.780394,
EA19,PPP,TOT,NATUSD,A,2012,0.774107,
EA19,PPP,TOT,NATUSD,A,2013,0.755496,
EA19,PPP,TOT,NATUSD,A,2014,0.751977,
EA19,PPP,TOT,NATUSD,A,2015,0.755032,
EA19,PPP,TOT,NATUSD,A,2016,0.729786,
EA19,PPP,TOT,NATUSD,A,2017,0.717749,
EA19,PPP,TOT,NATUSD,A,2018,0.715711,
EA19,PPP,TOT,NATUSD,A,2019,0.714315,
ARG,PPP,TOT,NATUSD,A,1990,0.315,
ARG,PPP,TOT,NATUSD,A,1991,0.724,
ARG,PPP,TOT,NATUSD,A,1992,0.804,
ARG,PPP,TOT,NATUSD,A,1993,0.772,
ARG,PPP,TOT,NATUSD,A,1994,0.778,
ARG,PPP,TOT,NATUSD,A,1995,0.786,
ARG,PPP,TOT,NATUSD,A,1996,0.771,
ARG,PPP,TOT,NATUSD,A,1997,0.755,
ARG,PPP,TOT,NATUSD,A,1998,0.734,
ARG,PPP,TOT,NATUSD,A,1999,0.71,
ARG,PPP,TOT,NATUSD,A,2000,0.702,
ARG,PPP,TOT,NATUSD,A,2001,0.68,
ARG,PPP,TOT,NATUSD,A,2002,0.87,
ARG,PPP,TOT,NATUSD,A,2003,0.945,
ARG,PPP,TOT,NATUSD,A,2004,1.006,
ARG,PPP,TOT,NATUSD,A,2005,1.076,
ARG,PPP,TOT,NATUSD,A,2006,1.188207,
ARG,PPP,TOT,NATUSD,A,2007,1.329997,
ARG,PPP,TOT,NATUSD,A,2008,1.606917,
ARG,PPP,TOT,NATUSD,A,2009,1.839995,
ARG,PPP,TOT,NATUSD,A,2010,2.199206,
ARG,PPP,TOT,NATUSD,A,2011,2.664829,
ARG,PPP,TOT,NATUSD,A,2012,3.198147,
ARG,PPP,TOT,NATUSD,A,2013,3.895698,
ARG,PPP,TOT,NATUSD,A,2014,5.363529,
ARG,PPP,TOT,NATUSD,A,2015,6.717324,
ARG,PPP,TOT,NATUSD,A,2016,9.376907,
ARG,PPP,TOT,NATUSD,A,2017,11.595205,
ARG,PPP,TOT,NATUSD,A,2018,15.917443,
CRI,PPP,TOT,NATUSD,A,1990,33.351482,
CRI,PPP,TOT,NATUSD,A,1991,52.955671,
CRI,PPP,TOT,NATUSD,A,1992,61.971364,
CRI,PPP,TOT,NATUSD,A,1993,66.81916,
CRI,PPP,TOT,NATUSD,A,1994,75.665939,
CRI,PPP,TOT,NATUSD,A,1995,89.837051,
CRI,PPP,TOT,NATUSD,A,1996,101.682652,
CRI,PPP,TOT,NATUSD,A,1997,114.55859,
CRI,PPP,TOT,NATUSD,A,1998,127.04627,
CRI,PPP,TOT,NATUSD,A,1999,139.516487,
CRI,PPP,TOT,NATUSD,A,2000,149.313523,
CRI,PPP,TOT,NATUSD,A,2001,160.367529,
CRI,PPP,TOT,NATUSD,A,2002,173.437998,
CRI,PPP,TOT,NATUSD,A,2003,188.533697,
CRI,PPP,TOT,NATUSD,A,2004,208.276461,
CRI,PPP,TOT,NATUSD,A,2005,228.451001,
CRI,PPP,TOT,NATUSD,A,2006,250.650111,
CRI,PPP,TOT,NATUSD,A,2007,269.808976,
CRI,PPP,TOT,NATUSD,A,2008,294.879151,
CRI,PPP,TOT,NATUSD,A,2009,321.407553,
CRI,PPP,TOT,NATUSD,A,2010,338.581322,
CRI,PPP,TOT,NATUSD,A,2011,346.738298,
CRI,PPP,TOT,NATUSD,A,2012,355.032785,
CRI,PPP,TOT,NATUSD,A,2013,362.912312,
CRI,PPP,TOT,NATUSD,A,2014,376.823256,
CRI,PPP,TOT,NATUSD,A,2015,386.918073,
CRI,PPP,TOT,NATUSD,A,2016,390.400738,
CRI,PPP,TOT,NATUSD,A,2017,392.886941,
CRI,PPP,TOT,NATUSD,A,2018,393.252943,
BGR,PPP,TOT,NATUSD,A,1995,0.019635,
BGR,PPP,TOT,NATUSD,A,1996,0.038255,
BGR,PPP,TOT,NATUSD,A,1997,0.398318,
BGR,PPP,TOT,NATUSD,A,1998,0.518755,
BGR,PPP,TOT,NATUSD,A,1999,0.525165,
BGR,PPP,TOT,NATUSD,A,2000,0.535834,
BGR,PPP,TOT,NATUSD,A,2001,0.555721,
BGR,PPP,TOT,NATUSD,A,2002,0.558292,
BGR,PPP,TOT,NATUSD,A,2003,0.560437,
BGR,PPP,TOT,NATUSD,A,2004,0.580774,
BGR,PPP,TOT,NATUSD,A,2005,0.5965,
BGR,PPP,TOT,NATUSD,A,2006,0.61897,
BGR,PPP,TOT,NATUSD,A,2007,0.657112,
BGR,PPP,TOT,NATUSD,A,2008,0.677679,
BGR,PPP,TOT,NATUSD,A,2009,0.692531,
BGR,PPP,TOT,NATUSD,A,2010,0.676486,
BGR,PPP,TOT,NATUSD,A,2011,0.701072,
BGR,PPP,TOT,NATUSD,A,2012,0.692815,
BGR,PPP,TOT,NATUSD,A,2013,0.680007,
BGR,PPP,TOT,NATUSD,A,2014,0.66123,
BGR,PPP,TOT,NATUSD,A,2015,0.678517,
BGR,PPP,TOT,NATUSD,A,2016,0.66673,
BGR,PPP,TOT,NATUSD,A,2017,0.674147,
BGR,PPP,TOT,NATUSD,A,2018,0.688774,
HRV,PPP,TOT,NATUSD,A,1995,3.189005,
HRV,PPP,TOT,NATUSD,A,1996,3.257109,
HRV,PPP,TOT,NATUSD,A,1997,3.425042,
HRV,PPP,TOT,NATUSD,A,1998,3.654225,
HRV,PPP,TOT,NATUSD,A,1999,3.746348,
HRV,PPP,TOT,NATUSD,A,2000,3.785592,
HRV,PPP,TOT,NATUSD,A,2001,3.872181,
HRV,PPP,TOT,NATUSD,A,2002,3.87937,
HRV,PPP,TOT,NATUSD,A,2003,3.988362,
HRV,PPP,TOT,NATUSD,A,2004,4.011709,
HRV,PPP,TOT,NATUSD,A,2005,4.093493,
HRV,PPP,TOT,NATUSD,A,2006,3.918797,
HRV,PPP,TOT,NATUSD,A,2007,3.869533,
HRV,PPP,TOT,NATUSD,A,2008,3.872402,
HRV,PPP,TOT,NATUSD,A,2009,3.838873,
HRV,PPP,TOT,NATUSD,A,2010,3.870927,
HRV,PPP,TOT,NATUSD,A,2011,3.752627,
HRV,PPP,TOT,NATUSD,A,2012,3.664137,
HRV,PPP,TOT,NATUSD,A,2013,3.575111,
HRV,PPP,TOT,NATUSD,A,2014,3.543485,
HRV,PPP,TOT,NATUSD,A,2015,3.51143,
HRV,PPP,TOT,NATUSD,A,2016,3.382347,
HRV,PPP,TOT,NATUSD,A,2017,3.327297,
HRV,PPP,TOT,NATUSD,A,2018,3.33105,
CYP,PPP,TOT,NATUSD,A,1995,0.691313,
CYP,PPP,TOT,NATUSD,A,1996,0.697913,
CYP,PPP,TOT,NATUSD,A,1997,0.702316,
CYP,PPP,TOT,NATUSD,A,1998,0.711258,
CYP,PPP,TOT,NATUSD,A,1999,0.72075,
CYP,PPP,TOT,NATUSD,A,2000,0.716835,
CYP,PPP,TOT,NATUSD,A,2001,0.711531,
CYP,PPP,TOT,NATUSD,A,2002,0.71051,
CYP,PPP,TOT,NATUSD,A,2003,0.737331,
CYP,PPP,TOT,NATUSD,A,2004,0.734304,
CYP,PPP,TOT,NATUSD,A,2005,0.72289,
CYP,PPP,TOT,NATUSD,A,2006,0.710688,
CYP,PPP,TOT,NATUSD,A,2007,0.694952,
CYP,PPP,TOT,NATUSD,A,2008,0.693816,
CYP,PPP,TOT,NATUSD,A,2009,0.681425,
CYP,PPP,TOT,NATUSD,A,2010,0.699672,
CYP,PPP,TOT,NATUSD,A,2011,0.698621,
CYP,PPP,TOT,NATUSD,A,2012,0.70685,
CYP,PPP,TOT,NATUSD,A,2013,0.687315,
CYP,PPP,TOT,NATUSD,A,2014,0.679711,
CYP,PPP,TOT,NATUSD,A,2015,0.662961,
CYP,PPP,TOT,NATUSD,A,2016,0.622389,
CYP,PPP,TOT,NATUSD,A,2017,0.614917,
CYP,PPP,TOT,NATUSD,A,2018,0.609512,
MLT,PPP,TOT,NATUSD,A,1995,0.580496,
MLT,PPP,TOT,NATUSD,A,1996,0.577287,
MLT,PPP,TOT,NATUSD,A,1997,0.575353,
MLT,PPP,TOT,NATUSD,A,1998,0.580722,
MLT,PPP,TOT,NATUSD,A,1999,0.583357,
MLT,PPP,TOT,NATUSD,A,2000,0.579841,
MLT,PPP,TOT,NATUSD,A,2001,0.58885,
MLT,PPP,TOT,NATUSD,A,2002,0.581839,
MLT,PPP,TOT,NATUSD,A,2003,0.574524,
MLT,PPP,TOT,NATUSD,A,2004,0.56677,
MLT,PPP,TOT,NATUSD,A,2005,0.572729,
MLT,PPP,TOT,NATUSD,A,2006,0.572303,
MLT,PPP,TOT,NATUSD,A,2007,0.568698,
MLT,PPP,TOT,NATUSD,A,2008,0.571552,
MLT,PPP,TOT,NATUSD,A,2009,0.568907,
MLT,PPP,TOT,NATUSD,A,2010,0.572095,
MLT,PPP,TOT,NATUSD,A,2011,0.574147,
MLT,PPP,TOT,NATUSD,A,2012,0.579729,
MLT,PPP,TOT,NATUSD,A,2013,0.577477,
MLT,PPP,TOT,NATUSD,A,2014,0.58636,
MLT,PPP,TOT,NATUSD,A,2015,0.599538,
MLT,PPP,TOT,NATUSD,A,2016,0.583075,
MLT,PPP,TOT,NATUSD,A,2017,0.577968,
MLT,PPP,TOT,NATUSD,A,2018,0.584068,
PER,PPP,TOT,NATUSD,A,1990,0.072652,
PER,PPP,TOT,NATUSD,A,1991,0.339181,
PER,PPP,TOT,NATUSD,A,1992,0.558628,
PER,PPP,TOT,NATUSD,A,1993,0.802439,
PER,PPP,TOT,NATUSD,A,1994,0.986111,
PER,PPP,TOT,NATUSD,A,1995,1.09701,
PER,PPP,TOT,NATUSD,A,1996,1.18165,
PER,PPP,TOT,NATUSD,A,1997,1.246221,
PER,PPP,TOT,NATUSD,A,1998,1.298541,
PER,PPP,TOT,NATUSD,A,1999,1.317624,
PER,PPP,TOT,NATUSD,A,2000,1.33424,
PER,PPP,TOT,NATUSD,A,2001,1.311546,
PER,PPP,TOT,NATUSD,A,2002,1.292531,
PER,PPP,TOT,NATUSD,A,2003,1.291854,
PER,PPP,TOT,NATUSD,A,2004,1.336976,
PER,PPP,TOT,NATUSD,A,2005,1.342016,
PER,PPP,TOT,NATUSD,A,2006,1.402327,
PER,PPP,TOT,NATUSD,A,2007,1.386,
PER,PPP,TOT,NATUSD,A,2008,1.374554,
PER,PPP,TOT,NATUSD,A,2009,1.392306,
PER,PPP,TOT,NATUSD,A,2010,1.454865,
PER,PPP,TOT,NATUSD,A,2011,1.52123,
PER,PPP,TOT,NATUSD,A,2012,1.510554,
PER,PPP,TOT,NATUSD,A,2013,1.500196,
PER,PPP,TOT,NATUSD,A,2014,1.509619,
PER,PPP,TOT,NATUSD,A,2015,1.531923,
PER,PPP,TOT,NATUSD,A,2016,1.562474,
PER,PPP,TOT,NATUSD,A,2017,1.586471,
PER,PPP,TOT,NATUSD,A,2018,1.586336,
ROU,PPP,TOT,NATUSD,A,1995,0.061911,
ROU,PPP,TOT,NATUSD,A,1996,0.087783,
ROU,PPP,TOT,NATUSD,A,1997,0.203269,
