,index,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,title
43,67413,896279091,19200102,192001,1920,1920.0055,GOV,GOVERNMENT,,,,,,GOV,,,JUD,HIGH COURT,,,,,,JUD,,,0,30," Express intent to cooperate, not specified below",30,3,1,4.0,2,1,2,-0.63492063492063,5,"Kaduna State, Kaduna, Nigeria",NI,NI23,191100,10.3333,7.75,-2014091,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20200102150000,https://dailytimes.ng/2020/01/02/falana-writes-attorney-general-malami-over-el-zakzaky-wife/,falana writes attorney general malami over el zakzaky wife
44,71700,896283415,19200102,192001,1920,1920.0055,ELI,ACTOR,,,,,,ELI,,,,,,,,,,,,,0,141, Demonstrate or rally,141,14,3,-6.5,5,1,5,-4.607508532423211,5,"Tripura, Tripura, India",IN,IN26,70256,24.0,92.0,-2113451,0,,,,,,,,5,"Tripura, Tripura, India",IN,IN26,70256.0,24.0,92.0,-2113451,20200102153000,https://indianexpress.com/article/north-east-india/tripura/tripura-women-hit-the-streets-to-protest-bjp-mlas-call-for-march-against-women-crimes-6196861/,tripura women hit the streets to protest bjp mlas call for march against women crimes 6196861
45,73477,896286093,19200102,192001,1920,1920.0055,IND,MUMBAI,IND,,,,,,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,1,1,1,-9.30232558139535,4,"Dadar, Maharashtra, India",IN,IN16,70184,19.0167,72.85,-2093781,0,,,,,,,,4,"Mahalaxmi, Maharashtra, India",IN,IN16,70184.0,18.9833,72.8,-2103107,20200102154500,https://www.mid-day.com/articles/mumbai-crime-history-sheeter-robs-assaults-women-on-train-arrested/22363847,mumbai crime history sheeter robs assaults women on train arrested
46,77188,896276578,20190102,201901,2019,2019.0055,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,60," Engage in material cooperation, not spec below",60,6,2,6.0,2,1,2,-2.49150622876558,0,,,,,,,,1,Australia,AS,AS,,-25.0,135.0,AS,4,"Amritsar, Punjab, India",IN,IN23,17821.0,31.6331,74.8656,-2088794,20200102144500,https://www.deccanchronicle.com/nation/current-affairs/020120/this-chandigarh-bureaucrat-is-helping-indian-women-with-runaway-husban.html,this chandigarh bureaucrat is helping indian women with runaway husban
47,91762,896312905,19200102,192001,1920,1920.0055,BUS,LANDLORD,,,,,,BUS,,,,,,,,,,,,,1,112," Accuse, not specified below",112,11,3,-2.0,10,1,10,-11.570247933884303,4,"Kaliaganj, West Bengal, India",IN,IN28,70295,25.6333,88.3167,-2099173,0,,,,,,,,4,"Kaliaganj, West Bengal, India",IN,IN28,70295.0,25.6333,88.3167,-2099173,20200102183000,https://www.nyoooz.com/news/kolkata/1426919/2-women-raped-in-separate-incidents-on-new-year-s-eve/,2 women raped in separate incidents on new year s eve
48,94958,896316770,19200102,192001,1920,1920.0055,COP,POLICE OFFICIALS,,,,,,COP,,,MED,MEDIA,,,,,,MED,,,1,10," Make statement, not specified below",10,1,1,0.0,10,1,10,-7.142857142857139,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251,13.0833,80.2833,-2103041,4,"Chennai, Tamil Nadu, India",IN,IN25,70251.0,13.0833,80.2833,-2103041,20200102190000,http://www.faceofmalawi.com/2020/01/irked-over-wife-leaving-home-40-year-old-man-chops-off-his-own-genitals/,irked over wife leaving home 40 year old man chops off his own genitals
49,95222,896317034,19200102,192001,1920,1920.0055,GOV,GOVERNMENT,,,,,,GOV,,,JUD,HIGH COURT,,,,,,JUD,,,0,30," Express intent to cooperate, not specified below",30,3,1,4.0,2,1,2,-1.5993265993266002,1,India,IN,IN,,20.0,77.0,IN,4,"Kaduna, Kaduna, Nigeria",NI,NI23,22832,10.5231,7.4402800000000004,-2014086,1,India,IN,IN,,20.0,77.0,IN,20200102190000,https://thenationonlineng.net/rule-of-law-falana-makes-fresh-request-for-release-of-el-zakzaky-wife/,rule of law falana makes fresh request for release of el zakzaky wife
50,105127,896332414,19200102,192001,1920,1920.0055,,,,,,,,,,,COP,POLICE,,,,,,COP,,,0,36, Express intent to meet or negotiate,36,3,1,4.0,10,1,10,-3.470715835141,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200102204500,https://www.thehindu.com/news/national/other-states/victims-kin-yet-to-get-autopsy-reports/article30465118.ece,victims kin yet to get autopsy reports
51,105670,896332957,19200102,192001,1920,1920.0055,GOV,HOME MINIST,,,,,,GOV,,,COP,POLICE,,,,,,COP,,,1,28, Appeal to others to engage in mediation,28,2,1,4.0,10,1,10,-5.99613152804642,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200102204500,https://indianexpress.com/article/cities/delhi/shaheen-bagh-women-deny-claims-that-anti-caa-protest-has-wrapped-up-6197092/,shaheen bagh women deny claims that anti caa protest has wrapped up 6197092
52,106611,896334607,19200102,192001,1920,1920.0055,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,1,841," Return, release person(s)",84,8,2,7.0,2,1,2,-3.9344262295082,0,,,,,,,,5,"Kerala, Kerala, India",IN,IN13,17699,10.0,76.5,-2100307,5,"Kerala, Kerala, India",IN,IN13,17699.0,10.0,76.5,-2100307,20200102210000,https://www.thehindu.com/news/cities/kozhikode/women-to-go-on-fast-in-support-of-allan-thaha/article30465215.ece,women to go on fast in support of allan thaha
53,4144,896361786,19200103,192001,1920,1920.0082,CRM,GANG,,,,,,CRM,,,,,,,,,,,,,1,1821, Sexually assault,182,18,4,-9.0,6,1,6,-2.19667943805875,4,"Valsad, Gujarat, India",IN,IN09,70127,20.6333,72.9333,-2114154,0,,,,,,,,4,"Valsad, Gujarat, India",IN,IN09,70127.0,20.6333,72.9333,-2114154,20200103001500,https://www.divyabhaskar.co.in/south-gujarat/latest-news/valsad/news/a-gang-rape-in-valsad-on-a-pregnant-woman-from-bhopal-126418053.html,a gang rape in valsad on a pregnant woman from bhopal 126418053
54,12152,896370288,19200103,192001,1920,1920.0082,,,,,,,,,,,CVL,RESIDENTS,,,,,,CVL,,,1,43, Host a visit,43,4,1,2.8,8,1,8,-7.30198019801981,0,,,,,,,,4,"Barasat, West Bengal, India",IN,IN28,70293,22.7167,88.5167,-2090443,4,"Barasat, West Bengal, India",IN,IN28,70293.0,22.7167,88.5167,-2090443,20200103010000,https://www.telegraphindia.com/states/west-bengal/gang-raped-at-home/cid/1732496,gang raped at home
55,22171,896384834,19200103,192001,1920,1920.0082,,,,,,,,,,,COP,POLICEMAN,,,,,,COP,,,0,20," Appeal, not specified below",20,2,1,3.0,10,1,10,-5.972696245733792,0,,,,,,,,4,"Bangalore, Karnataka, India",IN,IN19,70159,12.9833,77.5833,-2090174,4,"Bangalore, Karnataka, India",IN,IN19,70159.0,12.9833,77.5833,-2090174,20200103024500,https://bangaloremirror.indiatimes.com/bangalore/crime/man-beaten-up-wife-spat-on-for-stopping-at-a-red-light/articleshow/73076693.cms,man beaten up wife spat on for stopping at a red light
56,26701,896392549,19200103,192001,1920,1920.0082,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,84," Return, release, not specified below",84,8,2,7.0,10,1,10,-9.798994974874368,0,,,,,,,,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200103034500,https://indianexpress.com/article/cities/kolkata/bengal-two-women-gangraped-on-new-year-eve-5-held-6197324/,bengal two women gangraped on new year eve 5 held 6197324
57,26739,896392587,19200103,192001,1920,1920.0082,,,,,,,,,,,MED,MEDIA,,,,,,MED,,,1,10," Make statement, not specified below",10,1,1,0.0,5,1,5,-6.64961636828644,0,,,,,,,,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941.0,26.85,80.9167,-2102835,20200103034500,https://indianexpress.com/article/cities/lucknow/bulandshahr-teen-abducted-raped-inside-car-6197346/,bulandshahr teen abducted raped inside car 6197346
58,27473,896393321,19200103,192001,1920,1920.0082,REL,RELIGIOUS GROUP,,,,,,,,,MOS,MUSLIM,,,,MOS,,,,,1,160," Reduce relations, not specified below",160,16,4,-4.0,10,1,10,-4.76190476190476,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200103034500,https://www.voanews.com/episode/women-muslim-new-delhi-neighborhood-spearhead-protest-against-citizenship-law-4140561,women muslim new delhi neighborhood spearhead protest against citizenship law 4140561
59,30314,896394292,19200103,192001,1920,1920.0082,AUSGOV,AUSTRALIAN,AUS,,,,,GOV,,,,,,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,6,1,6,-5.68927789934354,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200103040000,https://www.msn.com/en-us/news/world/update-1-australian-prime-minister-jeered-by-angry-bushfire-victims/ar-BBYz41i,update 1 australian prime minister jeered by angry bushfire victims
60,31559,896402925,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,190," Use conventional military force, not specified below",190,19,4,-10.0,4,1,4,-10.303030303030301,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,0,,,,,,,,4,"Unnao, Uttar Pradesh, India",IN,IN36,17941.0,26.5333,80.5,-2113875,20200103051500,https://zeenews.india.com/uttar-pradesh/uttar-pradesh-police-files-chargesheet-in-unnao-rape-murder-case-2255401.html,uttar pradesh police files chargesheet in unnao rape murder case 2255401
61,31712,896403078,19200103,192001,1920,1920.0082,GOV,FIREFIGHTER,,,,,,GOV,,,AUS,NEW SOUTH WALES,AUS,,,,,,,,1,125, Reject mediation,125,12,3,-5.0,8,2,8,-6.3412894636744,1,India,IN,IN,,20.0,77.0,IN,4,"Cobargo, New South Wales, Australia",AS,AS02,4952,-36.3879,149.886,-1566073,1,India,IN,IN,,20.0,77.0,IN,20200103051500,https://www.iol.co.za/news/world/australian-pm-face-the-wrath-of-angry-bushfire-victims-39992994,australian pm face the wrath of angry bushfire victims 39992994
62,32599,896401119,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,112," Accuse, not specified below",112,11,3,-2.0,23,3,23,-10.3217226149299,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,0,,,,,,,,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934.0,26.2167,81.2333,-2108528,20200103050000,http://www.canindia.com/chargesheet-filed-in-unnao-rape-murder-case/,chargesheet filed in unnao rape murder case
63,32600,896401120,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,112," Accuse, not specified below",112,11,3,-2.0,2,1,2,-10.334346504559301,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,0,,,,,,,,4,"Unnao, Uttar Pradesh, India",IN,IN36,17941.0,26.5333,80.5,-2113875,20200103050000,https://www.orissapost.com/up-police-files-chargesheet-in-unnao-rape-and-murder-case/,up police files chargesheet in unnao rape and murder case
64,37052,896410771,19200103,192001,1920,1920.0082,IND,LUCKNOW,IND,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,73, Provide humanitarian aid,73,7,2,7.4,4,1,4,-10.0609756097561,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934.0,26.2167,81.2333,-2108528,20200103061500,https://www.tribuneindia.com/news/chargesheet-filed-in-case-in-which-rape-survivor-from-unnao-was-set-ablaze-20928,chargesheet filed in case in which rape survivor from unnao was set ablaze 20928
65,37294,896411013,19200103,192001,1920,1920.0082,MED,WRITER,,,,,,MED,,,IND,MUMBAI,IND,,,,,,,,1,10," Make statement, not specified below",10,1,1,0.0,2,1,2,0.522193211488254,4,"Ja Raha, Madhya Pradesh, India",IN,IN35,70169,24.2376,78.0874,10448877,4,"Tera, Gujarat, India",IN,IN09,17643,23.3167,68.9167,-2112882,4,"Ja Raha, Madhya Pradesh, India",IN,IN35,70169.0,24.2376,78.0874,10448877,20200103061500,http://www.bollywoodmantra.com/news/coolie-no-1-sara-ali-khan-varun-dhawan-turn-bride-and-groom/32465/,coolie no 1 sara ali khan varun dhawan turn bride and groom
66,37817,896404425,19200103,192001,1920,1920.0082,,,,,,,,,,,THA,THAILAND,THA,,,,,,,,1,43, Host a visit,43,4,1,2.8,6,1,6,5.70342205323194,0,,,,,,,,1,Thailand,TH,TH,,15.0,100.0,TH,4,"Hyderabad, Andhra Pradesh, India",IN,IN02,17564.0,17.3753,78.4744,-2097701,20200103053000,https://www.pinkvilla.com/entertainment/south/airport-diaries-allu-arjun-wife-sneha-return-after-new-year-celebration-thailand-496833,airport diaries allu arjun wife sneha return after new year celebration thailand 496833
67,39678,896406848,19200103,192001,1920,1920.0082,AUSGOVBUSOPP,ANTHONY ALBANESE,AUS,,,,,GOV,BUS,OPP,,,,,,,,,,,0,111, Criticize or denounce ,111,11,3,-2.0,2,1,2,-4.7043010752688215,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200103054500,https://www.abc.net.au/news/2020-01-03/scott-morrison-responds-to-angry-criticism-bushfire-victims/11839674,scott morrison responds to angry criticism bushfire victims
68,39781,896406951,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,90," Investigate, not specified below",90,9,2,-2.0,10,1,10,-4.30622009569378,4,"Pune, Maharashtra, India",IN,IN16,70178,18.5333,73.8667,-2108361,0,,,,,,,,4,"Pune, Maharashtra, India",IN,IN16,70178.0,18.5333,73.8667,-2108361,20200103054500,https://www.mid-day.com/articles/minor-molestation-case-accused-dig-now-seeks-anticipatory-bail/22365159,minor molestation case accused dig now seeks anticipatory bail
69,44844,896412269,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,,,,,,,,,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,4,1,4,-7.86802030456853,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938.0,27.25,80.75,-2113996,20200103063000,https://www.timesnownews.com/mirror-now/crime/article/minor-girl-claims-duo-abducted-her-enroute-school-raped-her-and-filmed-the-act/535109,minor girl claims duo abducted her enroute school raped her and filmed the act
70,45027,896412452,19200103,192001,1920,1920.0082,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,125, Reject mediation,125,12,3,-5.0,2,1,2,-4.04040404040404,1,India,IN,IN,,20.0,77.0,IN,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200103063000,https://bdnews24.com/people/2020/01/03/australian-prime-minister-jeered-by-angry-bushfire-victims,australian prime minister jeered by angry bushfire victims
71,47600,896419865,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,CRM,GANG,,,,,,CRM,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,2,1,2,-10.882352941176501,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934.0,26.2167,81.2333,-2108528,20200103073000,https://www.indiatvnews.com/news/india/chargesheet-filed-on-unnao-rape-and-murduer-of-a-23-year-old-575869,chargesheet filed on unnao rape and murduer of a 23 year old 575869
72,47912,896420177,19200103,192001,1920,1920.0082,IND,DELHI,IND,,,,,,,,MED,JOURNALIST,,,,,,MED,,,1,10," Make statement, not specified below",10,1,1,0.0,2,1,2,-6.60377358490566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200103073000,https://www.orissapost.com/ranji-trophy-shubman-gill-abuses-umpire-after-being-given-out-umpire-overturns-decision/,ranji trophy shubman gill abuses umpire after being given out umpire overturns decision
73,48764,896421822,19200103,192001,1920,1920.0082,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,141, Demonstrate or rally,141,14,3,-6.5,10,1,10,-3.1697341513292403,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911.0,28.6667,77.2167,-2094230,20200103074500,https://qz.com/india/1778891/delhis-shaheen-bagh-women-keep-indias-caa-nrc-protest-alive/,delhis shaheen bagh women keep indias caa nrc protest alive
74,48879,896421937,19200103,192001,1920,1920.0082,AUS,AUSTRALIAN,AUS,,,,,,,,,,,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,2,1,2,-5.625,4,"Cobargo, New South Wales, Australia",AS,AS02,4952,-36.3879,149.886,-1566073,0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20200103074500,https://www.financialexpress.com/world-news/youre-an-idiot-australian-pm-scott-morrison-jeered-by-angry-bushfire-victims/1811546/,youre an idiot australian pm scott morrison jeered by angry bushfire victims
75,50142,896424655,19200103,192001,1920,1920.0082,COP,POLICE,,,,,,COP,,,IND,KOLKATA,IND,,,,,,,,1,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,3,1,3,-9.433962264150939,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200103080000,https://www.orissapost.com/app-cab-driver-arrested-for-molesting-tv-actress-in-kolkata/,app cab driver arrested for molesting tv actress in kolkata
76,51367,896425880,19200103,192001,1920,1920.0082,AUS,AUSTRALIAN,AUS,,,,,,,,AUSGOV,AUSTRALIA,AUS,,,,,GOV,,,1,111, Criticize or denounce ,111,11,3,-2.0,2,1,2,-5.76496674057649,4,"Cobargo, New South Wales, Australia",AS,AS02,4952,-36.3879,149.886,-1566073,4,"Cobargo, New South Wales, Australia",AS,AS02,4952,-36.3879,149.886,-1566073,1,India,IN,IN,,20.0,77.0,IN,20200103081500,https://timesofindia.indiatimes.com/world/rest-of-world/australian-prime-minister-scott-morrison-jeered-by-angry-bushfire-victims/articleshow/73079800.cms,australian prime minister scott morrison jeered by angry bushfire victims
77,51692,896426205,19200103,192001,1920,1920.0082,IND,RANCHI,IND,,,,,,,,MIL,ARMY,,,,,,MIL,,,1,10," Make statement, not specified below",10,1,1,0.0,3,1,3,-7.608695652173918,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851,32.7333,74.8667,-2098228,4,"Jammu, Jammu and Kashmir, India",IN,IN12,72851.0,32.7333,74.8667,-2098228,20200103081500,https://www.newindianexpress.com/nation/2020/jan/03/wife-kills-self-after-jawan-dies-of-brain-haemorrhage-in-jammu-and-kashmir-2084518.html,wife kills self after jawan dies of brain haemorrhage in jammu and kashmir 2084518
78,52589,896430127,19200103,192001,1920,1920.0082,CRM,CRIMINAL,,,,,,CRM,,,,,,,,,,,,,1,100," Demand, not specified below",100,10,3,-5.0,4,1,4,-3.81471389645776,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200103084500,https://www.timesnownews.com/india/article/congress-leaders-idealise-jinnah-and-abuse-savarkar-alleges-union-minister-giriraj-singh/535200,congress leaders idealise jinnah and abuse savarkar alleges union minister giriraj singh
79,53873,896427679,19200103,192001,1920,1920.0082,,,,,,,,,,,COP,POLICE OFFICER,,,,,,COP,,,1,35," Express intent to yield, not specified below",35,3,1,7.0,5,1,5,-4.749340369393139,0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184.0,18.975,72.8258,-2092174,20200103083000,https://www.timesnownews.com/entertainment/news/people/article/molestation-case-registered-against-tanushree-duttas-advocate-nitin-satpute/535162,molestation case registered against tanushree duttas advocate nitin satpute
80,54142,896427948,19200103,192001,1920,1920.0082,CVL,COMMUNITY,,,,,,CVL,,,,,,,,,,,,,1,141, Demonstrate or rally,141,14,3,-6.5,20,1,10,-6.122448979591839,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911.0,28.6,77.2,-2106102,20200103083000,https://www.nyoooz.com/news/delhi/1427039/women-queer-community-members-take-out-protest-march-against-caa/,women queer community members take out protest march against caa
81,55642,896432565,19200103,192001,1920,1920.0082,GOV,CHIEF MINISTER,,,,,,GOV,,,,,,,,,,,,,1,20," Appeal, not specified below",20,2,1,3.0,10,1,10,0.3508771929824601,4,"Malad, Maharashtra, India",IN,IN16,70183,19.1833,72.8333,-2103390,0,,,,,,,,4,"Malad, Maharashtra, India",IN,IN16,70183.0,19.1833,72.8333,-2103390,20200103090000,https://www.hindustantimes.com/education/maharashtra-cyber-department-campaign-in-over-100-schools-colleges-for-women-s-safety/story-HPse9ARhgR4vxJ7a2QwdsO.html,maharashtra cyber department campaign in over 100 schools colleges for women s safety
82,59584,896436817,19200103,192001,1920,1920.0082,ELI,ACTOR,,,,,,ELI,,,COP,POLICE,,,,,,COP,,,1,10," Make statement, not specified below",10,1,1,0.0,4,1,4,-10.4477611940298,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294.0,22.5697,88.3697,-2092511,20200103093000,https://www.thehindu.com/news/national/other-states/taxi-driver-arrested-for-molesting-tv-actor-on-new-years-eve-in-kolkata/article30468674.ece,taxi driver arrested for molesting tv actor on new years eve in kolkata
83,63708,896451312,19200103,192001,1920,1920.0082,,,,,,,,,,,COP,POLICE,,,,,,COP,,,1,180," Use unconventional violence, not specified below",180,18,4,-9.0,2,1,2,-10.2127659574468,0,,,,,,,,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934,26.2167,81.2333,-2108528,4,"Rae Bareli, Uttar Pradesh, India",IN,IN36,17934.0,26.2167,81.2333,-2108528,20200103110000,http://www.coastaldigest.com/crime-and-crash/police-submits-chargesheet-connection-death-23-year-old-unnao-rape-victim,police submits chargesheet connection death 23 year old unnao rape victim
